symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,root_low,root_high,entry_kind,zone_kind,pool,shift,delivery_minutes,flow,event_effort,shift_ts,origin_ts,relative_strength,market_direction,market_breadth,episode
BTCUSDT,-1,1763771220000000000,1763770140000000000,1763762400000000000,60.0,85199.1,85600.0,84078.1,2.796208530805728,85199.1,85237.8,limit,OB,85374.5,85055.8,19,0.034996068210171316,1.5839667495827952,1763771220000000000,1763770980000000000,0.007984638988765336,0.8923054964922223,1.0,152
BTCUSDT,-1,1763791560000000000,1763791500000000000,1763787600000000000,15.0,84214.7,84329.6,83833.90000000001,3.3141862489117444,84214.7,84273.3,limit,OB,84287.6,84170.3,2,-0.1649468901466209,1.5976023414482867,1763791560000000000,1763791440000000000,-0.02849540890937849,-0.15279963511378855,0.0,153
BTCUSDT,1,1763793120000000000,1763784840000000000,1763769600000000000,60.0,84451.7,83791.9,85172.7,1.0927553804183037,84426.2,84451.7,limit,OB,84078.0,84524.9,139,-0.021260250173205097,1.3990883892081099,1763793120000000000,1763792940000000000,0.0598645636755093,1.2303179988139221,1.0,153
BTCUSDT,-1,1763812800000000000,1763811420000000000,1763802900000000000,15.0,84155.0,84328.6,83839.3,1.8185483870966965,84155.0,84182.5,limit,OB,84315.6,84078.3,24,0.07350080216222987,0.858744829692836,1763812800000000000,1763812620000000000,0.3352174680587445,0.5779971730037362,1.0,156
BTCUSDT,-1,1763831160000000000,1763829900000000000,1763794800000000000,60.0,84570.0,84888.1,83968.70000000001,1.8902860735617018,84570.0,84600.9,limit,OB,84764.3,84466.8,22,-0.05552262860866786,1.638934505136075,1763831160000000000,1763830980000000000,0.04545342263638186,1.0809345969195852,1.0,160
BTCUSDT,-1,1763858340000000000,1763857560000000000,1763852400000000000,15.0,85000.0,85286.90000000001,84618.1,1.3311258278145088,85000.0,85015.6,limit,OB,85238.3,84958.5,14,0.0862050328606021,1.7024659550975343,1763858340000000000,1763858280000000000,0.2404856304845674,0.9356593244340342,1.0,164
BTCUSDT,-1,1763866740000000000,1763865540000000000,1763863200000000000,15.0,86006.2,86300.1,84847.6,3.942157196325134,86006.2,86008.0,limit,OB,86200.0,85972.9,21,0.08100830314243357,1.321420456086662,1763866740000000000,1763866680000000000,0.20174067077806335,0.8529158239929433,1.0,164
BTCUSDT,-1,1763901540000000000,1763901480000000000,1763874000000000000,60.0,86684.2,86858.1,85778.0,5.211040828061826,86684.2,86795.3,limit,OB,86826.8,86652.7,2,0.4022840399618738,2.8774296438130738,1763901540000000000,1763901420000000000,0.225577717405395,0.5336017856501001,0.75,170
BTCUSDT,-1,1763907600000000000,1763905860000000000,1763901900000000000,15.0,86731.0,87179.0,86270.5,1.0279017857142858,86731.0,86809.9,limit,OB,86858.0,86607.4,30,0.04808062383982503,2.4723060981861407,1763907600000000000,1763907420000000000,-0.18473154914929468,2.6723472734213654,1.0,172
BTCUSDT,-1,1763917080000000000,1763913480000000000,1763907300000000000,15.0,87050.1,87472.1,86557.6,1.1670616113744077,87050.1,87081.9,limit,OB,87178.9,86867.7,61,-0.04371445412342001,1.4861456526153536,1763917080000000000,1763916960000000000,0.48056232611738103,1.9945165104869034,1.0,174
ETHUSDT,1,1763408160000000000,1763407980000000000,1763337600000000000,60.0,2994.62,2983.5,3052.79,5.231115107913727,2988.14,2994.62,limit,OB,3001.01,3014.66,4,-0.08547862055580036,7.50503737858459,1763408160000000000,1763408040000000000,-0.27581088852780217,0.7310088117964497,1.0,91
ETHUSDT,-1,1763420880000000000,1763419380000000000,1763414100000000000,15.0,3021.98,3030.9700000000003,2986.6600000000003,3.928809788653924,3021.98,3022.79,limit,OB,3027.21,3018.0,26,0.20374202795683405,1.2833118667047234,1763420880000000000,1763420760000000000,0.034548987006807086,0.4075955485592445,1.0,92
ETHUSDT,-1,1763425200000000000,1763424060000000000,1763420400000000000,15.0,3033.05,3037.65,3015.46,3.823913043478368,3033.05,3033.77,limit,OB,3030.96,3021.75,20,-0.055192022860754086,1.4175838195655341,1763425200000000000,1763424960000000000,-0.19150199540100105,0.564493064469092,1.0,93
ETHUSDT,1,1763426940000000000,1763426520000000000,1763422200000000000,15.0,2997.65,2989.5,3037.6299999999997,4.90552147239253,2995.27,2997.65,limit,OB,3004.4,3016.72,8,-0.11816580650451858,4.407588984798348,1763426940000000000,1763426760000000000,0.38651281790447484,0.23810600426376533,0.5,93
ETHUSDT,-1,1763615520000000000,1763615280000000000,1763607600000000000,60.0,3050.78,3063.01,3015.61,2.8757154538021275,3050.78,3060.21,limit,OB,3057.0,3047.48,5,0.04094248933821132,1.9875865322814488,1763615520000000000,1763615280000000000,0.0822952903944255,-0.1514825331461453,0.25,124
ETHUSDT,1,1763622540000000000,1763621040000000000,1763613000000000000,15.0,3022.99,3005.68,3041.49,1.0687463893703095,3021.78,3022.99,limit,OB,3015.6,3025.09,26,-0.08251035015301889,2.039415446974484,1763622540000000000,1763622420000000000,0.1936528402017046,1.5829516326312483,1.0,125
ETHUSDT,-1,1763703480000000000,1763701680000000000,1763696700000000000,15.0,2822.03,2831.86,2781.09,4.164801627670433,2822.03,2823.01,limit,OB,2824.78,2813.93,31,-0.040223213357144294,1.3796081066931027,1763703480000000000,1763703240000000000,0.03356556446184422,1.0409041421316299,1.0,138
ETHUSDT,1,1763728680000000000,1763727780000000000,1763712000000000000,60.0,2667.08,2619.99,2721.99,1.1660649819494517,2666.09,2667.08,limit,OB,2642.65,2688.0,16,-0.03654776899459222,4.02243008720116,1763728680000000000,1763728440000000000,-0.05492117293399579,2.760266729989719,1.0,143
ETHUSDT,-1,1763748360000000000,1763744820000000000,1763737200000000000,60.0,2774.01,2805.9500000000003,2701.6000000000004,2.267063243581707,2774.01,2774.13,limit,OB,2779.56,2753.44,60,0.060607961574615565,1.2592089591178668,1763748360000000000,1763748180000000000,0.009470291852316404,2.038906230179342,1.0,146
ETHUSDT,-1,1763775840000000000,1763775120000000000,1763770500000000000,15.0,2772.92,2783.3500000000004,2759.7900000000004,1.2588686481303248,2772.92,2775.6,limit,OB,2779.79,2768.16,13,0.020888688935618127,1.9549769066527718,1763775840000000000,1763775600000000000,0.33465766518914913,0.13045500058926085,1.0,152
ETHUSDT,1,1763801340000000000,1763800380000000000,1763787600000000000,60.0,2728.08,2717.31,2761.49,3.1021355617455812,2724.17,2728.08,limit,OB,2725.24,2734.24,17,0.1561647143640681,2.036398745741462,1763801340000000000,1763801160000000000,1.1805684634689275,0.40071913442196533,0.75,155
ETHUSDT,-1,1763813340000000000,1763810940000000000,1763802900000000000,15.0,2726.79,2742.0600000000004,2702.88,1.5658153241649753,2726.79,2727.21,limit,OB,2738.73,2721.0,41,0.1047572411448846,1.4628325642835276,1763813340000000000,1763813280000000000,0.1507301325736976,2.073050100083078,1.0,155
ETHUSDT,1,1763815920000000000,1763815800000000000,1763813700000000000,15.0,2715.07,2709.24,2722.2099999999996,1.2246998284732333,2710.58,2715.07,limit,OB,2712.15,2716.65,3,-0.1499780463188105,1.8787138255975584,1763815920000000000,1763815800000000000,-0.024440005949621146,-0.2396896936446858,0.25,157
ETHUSDT,1,1763849700000000000,1763844300000000000,1763840700000000000,15.0,2742.16,2732.33,2757.3599999999997,1.5462868769074192,2741.42,2742.16,limit,OB,2743.2,2753.96,91,-0.07775048368099635,2.383844137460606,1763849700000000000,1763849340000000000,0.5647184140866579,1.0581773310625182,1.0,161
ETHUSDT,-1,1763866860000000000,1763865840000000000,1763704800000000000,60.0,2820.83,2833.01,2778.82,3.449096880131261,2820.83,2821.27,limit,OB,2831.85,2817.32,18,0.05252885645833316,1.467434239016073,1763866860000000000,1763866680000000000,0.06869241061812481,1.0881871526899667,1.0,164
ETHUSDT,-1,1763906940000000000,1763906640000000000,1763874000000000000,60.0,2844.19,2857.01,2821.25,1.7893915756630079,2844.19,2844.76,limit,OB,2850.94,2840.73,6,0.02018647689908626,5.564493816472673,1763906940000000000,1763906880000000000,0.6247591761624718,-0.10135538928476123,0.25,172
ETHUSDT,-1,1763935800000000000,1763933280000000000,1763927100000000000,15.0,2829.75,2844.0,2815.13,1.0259649122806942,2829.75,2830.02,limit,OB,2836.67,2825.67,43,-0.026764720731218272,1.2705264316593872,1763935800000000000,1763935680000000000,0.31319839705561514,1.5922495497373488,1.0,177
SOLUSDT,1,1763390220000000000,1763387580000000000,1763345700000000000,15.0,139.15,136.68,142.59,1.3927125506072873,138.8,139.15,limit,OB,137.9,140.22,45,0.03926794298977243,1.44040643963936,1763390220000000000,1763390040000000000,-0.1199087227243183,5.323586820746315,1.0,87
SOLUSDT,-1,1763419800000000000,1763419440000000000,1763406000000000000,15.0,131.54,131.85,129.72,5.870967741935419,131.54,131.7,limit,OB,131.81,131.52,7,0.053228177141778854,1.2148498000933268,1763419800000000000,1763419680000000000,-0.05717352366500044,-0.05717352366500044,0.25,92
SOLUSDT,-1,1763432280000000000,1763428200000000000,1763420400000000000,60.0,131.47,132.34,128.91,2.942528735632171,131.47,131.52,limit,OB,131.88,130.93,69,0.08883450593052,1.4328623481615377,1763432280000000000,1763432160000000000,-0.338178710395162,1.2651510647198387,1.0,94
SOLUSDT,-1,1763438880000000000,1763437560000000000,1763433900000000000,15.0,134.46,135.2,131.69,3.743243243243355,134.46,134.62,limit,OB,134.65,133.68,23,0.036450508252550584,1.0807986631170128,1763438880000000000,1763438460000000000,0.10681382909711323,1.0205357897511311,1.0,98
SOLUSDT,1,1763448420000000000,1763447700000000000,1763445600000000000,15.0,135.29,134.92000000000002,136.98000000000002,4.567567567567933,135.19,135.29,limit,OB,135.35,136.02,13,0.02079872167160235,2.1690828299663076,1763448420000000000,1763448120000000000,1.1166491322527738,-0.8840385414659668,0.25,100
SOLUSDT,1,1763473260000000000,1763472360000000000,1763469000000000000,15.0,137.08,136.74,138.49,4.14705882352936,137.02,137.08,limit,OB,136.88,137.9,16,0.05309678237644855,1.9590451863940461,1763473260000000000,1763473140000000000,1.4144793642894764,0.6598239602556651,0.75,106
SOLUSDT,1,1763512860000000000,1763511480000000000,1763503200000000000,60.0,139.9,139.19,141.10000000000002,1.6901408450704276,139.73,139.9,limit,OB,139.58,140.09,24,-0.021543099554071965,2.050826691842462,1763512860000000000,1763512740000000000,0.10024503525441292,0.38423092298489087,0.75,113
SOLUSDT,1,1763531340000000000,1763531280000000000,1763478900000000000,15.0,137.36,137.03,139.07000000000002,5.181818181818009,137.17,137.36,limit,OB,137.12,137.49,2,0.1565622525396979,2.6409026324742237,1763531340000000000,1763531220000000000,1.444914164186534,-1.9532417223889915,0.0,115
SOLUSDT,-1,1763609340000000000,1763608080000000000,1763605800000000000,15.0,144.27,144.41,142.57,12.142857142858448,144.27,144.32,limit,OB,144.17,143.46,22,0.1042805232371693,1.1004762774194423,1763609340000000000,1763608860000000000,0.5102286280022481,0.3606729098361716,0.75,124
SOLUSDT,1,1763653080000000000,1763651880000000000,1763648100000000000,15.0,139.53,138.64000000000001,141.17000000000002,1.842696629213528,139.46,139.53,limit,OB,138.9,140.26,21,0.06804727164662316,1.1989799775541243,1763653080000000000,1763652900000000000,0.5184644079463163,0.3848110855932533,0.75,131
SOLUSDT,-1,1763674260000000000,1763673660000000000,1763671500000000000,15.0,134.82,135.20999999999998,133.29999999999998,3.89743589743606,134.82,134.9,limit,OB,134.59,133.61,11,-0.10430570739996381,2.296826296206799,1763674260000000000,1763673900000000000,0.8305799957339361,-0.5638058572927749,0.25,134
SOLUSDT,1,1763694420000000000,1763694000000000000,1763661600000000000,60.0,131.77,130.99,134.09,2.974358974358961,131.58,131.77,limit,OB,131.03,133.05,8,0.043600862082171954,2.3187846811947534,1763694420000000000,1763694240000000000,0.5120572329496147,0.2740085278431207,0.5,137
SOLUSDT,1,1763700900000000000,1763700000000000000,1763578800000000000,60.0,131.47,130.37,133.0,1.390909090909099,131.44,131.47,limit,OB,130.44,132.02,16,0.09547894950529501,1.7063855810150796,1763700900000000000,1763700600000000000,0.1160344170023,1.8598882366052125,1.0,138
SOLUSDT,1,1763760240000000000,1763756940000000000,1763749800000000000,15.0,127.51,125.86,129.8,1.3878787878787868,126.99,127.51,limit,OB,126.47,128.06,56,0.054995092250553546,1.3308095649945149,1763760240000000000,1763759940000000000,0.6454909589649076,1.0772550596591421,1.0,148
SOLUSDT,1,1763790960000000000,1763789580000000000,1763786700000000000,15.0,125.62,125.27,127.22,4.571428571428444,125.44,125.62,limit,OB,125.57,126.2,24,-0.05768293815541026,1.530063230394137,1763790960000000000,1763790720000000000,-0.2513422243133001,1.6819819347133955,1.0,153
SOLUSDT,1,1763809740000000000,1763809560000000000,1763794800000000000,60.0,126.06,125.16,127.11999999999999,1.1777777777777572,126.02,126.06,limit,OB,125.23,126.08,4,0.08768613774976264,4.047965976484416,1763809740000000000,1763809680000000000,-0.3835304330782854,1.4584684547393478,1.0,155
SOLUSDT,1,1763815920000000000,1763815800000000000,1763810100000000000,15.0,125.51,125.08999999999999,125.96,1.0714285714285037,125.17,125.51,limit,OB,125.17,125.65,3,-0.04072511333038975,3.3205150684748506,1763815920000000000,1763815800000000000,0.024440005949621146,-0.2396896936446858,0.25,157
XRPUSDT,1,1763370660000000000,1763370180000000000,1763365500000000000,15.0,2.2623,2.2575999999999996,2.2735,2.3829787234038813,2.2608,2.2623,limit,OB,2.2584,2.2673,9,0.17823637766837463,1.8876219566120787,1763370660000000000,1763370420000000000,0.07385107883428327,0.2910421873967892,0.75,86
XRPUSDT,-1,1763372280000000000,1763372040000000000,1763290800000000000,60.0,2.2778,2.2834000000000003,2.2578,3.5714285714284015,2.2778,2.2799,limit,OB,2.2795,2.2736,5,-0.09848636480920536,5.115681884908985,1763372280000000000,1763372040000000000,-0.48694660538886847,1.0479193635804431,1.0,86
XRPUSDT,1,1763384880000000000,1763383020000000000,1763370900000000000,15.0,2.261,2.2546,2.2727,1.8281249999999198,2.2596,2.261,limit,OB,2.2577,2.2644,32,0.15107876583154733,1.129089928568231,1763384880000000000,1763384700000000000,0.7850202172434515,0.1607540939378475,0.5,87
XRPUSDT,1,1763389980000000000,1763387760000000000,1763339400000000000,15.0,2.2032,2.1933,2.2655,6.292929292929283,2.1999,2.2032,limit,OB,2.1966,2.2179,38,0.09640536340705497,1.1746769874094092,1763389980000000000,1763389860000000000,-0.09993977747635541,0.8600812826902118,1.0,87
XRPUSDT,-1,1763419740000000000,1763418960000000000,1763406000000000000,15.0,2.162,2.172,2.1357000000000004,2.6299999999998938,2.162,2.1631,limit,OB,2.171,2.1599,14,0.021028484512215173,1.3656381462320166,1763419740000000000,1763419680000000000,0.7431435120831723,-0.05263752663542241,0.5,92
XRPUSDT,1,1763432520000000000,1763432280000000000,1763413200000000000,60.0,2.1328,2.1123,2.1639999999999997,1.5219512195121654,2.1253,2.1328,limit,FVG,2.1131,2.1412,5,0.0691109932320435,5.629640715145323,1763432520000000000,1763432280000000000,0.03944957884867728,0.47406416151606734,0.75,95
XRPUSDT,-1,1763498100000000000,1763497860000000000,1763494200000000000,15.0,2.2368,2.2403000000000004,2.2216,4.342857142856824,2.2368,2.2388,limit,OB,2.2393,2.2329,5,0.11988670903367749,1.7109431476484667,1763498100000000000,1763497800000000000,-0.19943571116160075,0.951634795074213,1.0,110
XRPUSDT,-1,1763599980000000000,1763598600000000000,1763595900000000000,15.0,2.1164,2.1252000000000004,2.0951000000000004,2.420454545454406,2.1164,2.1173,limit,OB,2.1156,2.1109,24,-0.15365664047200522,1.733537705016913,1763599980000000000,1763599740000000000,-0.4581776022633678,1.2946568758730987,1.0,124
XRPUSDT,-1,1763606820000000000,1763604360000000000,1763602200000000000,15.0,2.1254,2.1380000000000003,2.1082,1.3650793650793136,2.1254,2.1262,limit,OB,2.1327,2.1246,42,0.1445983192452165,1.459256604796012,1763606820000000000,1763606700000000000,0.14834653920466911,0.7530019383633806,1.0,124
XRPUSDT,-1,1763611620000000000,1763608860000000000,1763604900000000000,15.0,2.1321,2.1390000000000002,2.1217,1.5072463768114803,2.1321,2.1323,limit,OB,2.1379,2.1301,47,0.034031313155550635,1.2496635851292237,1763611620000000000,1763611500000000000,0.1596265710997461,0.5086073654950012,1.0,124
XRPUSDT,1,1763614200000000000,1763612400000000000,1763606700000000000,15.0,2.124,2.1178999999999997,2.1386,2.3934426229506025,2.1236,2.124,limit,OB,2.1216,2.1316,31,0.05324777541902681,1.5182227254856324,1763614200000000000,1763613900000000000,-0.11638859340962893,0.7965101084653982,1.0,124
XRPUSDT,-1,1763616360000000000,1763615340000000000,1763568000000000000,60.0,2.1438,2.1489000000000003,2.1208,4.509803921568561,2.1438,2.1448,limit,OB,2.1486,2.1398,18,0.12894108005115335,0.7929621563909647,1763616360000000000,1763615880000000000,-0.06389775120429608,0.5102222727210369,1.0,124
XRPUSDT,1,1763666640000000000,1763665380000000000,1763659800000000000,15.0,1.9862,1.9733,2.0124999999999997,2.0387596899224767,1.9855,1.9862,limit,OB,1.9785,1.9888,22,0.08297417464269219,1.3453173430958272,1763666640000000000,1763666520000000000,-0.2105662636618738,1.1295127970828032,1.0,133
XRPUSDT,1,1763683920000000000,1763682720000000000,1763673300000000000,15.0,2.0133,1.9954,2.0490999999999997,1.9999999999999751,2.0126,2.0133,limit,OB,2.001,2.0139,21,0.09519427838448857,1.2696414104223377,1763683920000000000,1763683860000000000,0.17309257566955005,1.1946203778698123,1.0,135
XRPUSDT,-1,1763688000000000000,1763687220000000000,1763685000000000000,15.0,2.0172,2.0247,1.9956,2.8799999999998698,2.0172,2.019,limit,OB,2.0219,2.0107,14,0.2618833726724491,2.2188129990887044,1763688000000000000,1763687760000000000,-0.034746317888977085,1.0966680374536102,1.0,135
XRPUSDT,1,1763691720000000000,1763691540000000000,1763683200000000000,60.0,1.9998,1.9899,2.0227,2.3131313131313003,1.9904,1.9998,limit,OB,1.9955,2.012,4,-0.017986111312942477,4.0793388634888395,1763691720000000000,1763691540000000000,0.40296609360267766,0.1491332433918866,1.0,137
XRPUSDT,1,1763694420000000000,1763693940000000000,1763668800000000000,60.0,1.9717,1.9614,2.0141999999999998,4.126213592232996,1.9703,1.9717,limit,OB,1.9734,1.9949,9,-0.1384741270526454,4.301009593796957,1763694420000000000,1763694180000000000,0.3462541645293362,0.2740085278431207,0.5,137
XRPUSDT,1,1763700360000000000,1763699580000000000,1763694000000000000,15.0,1.9599,1.9558,2.0004,9.878048780487818,1.959,1.9599,limit,OB,1.9615,1.9779,14,-0.11527337627356771,2.966782227456273,1763700360000000000,1763700000000000000,0.3004049310053992,0.22324458574243133,1.0,138
XRPUSDT,1,1763707740000000000,1763707140000000000,1763700300000000000,15.0,1.9655,1.9519,1.9839,1.3529411764705805,1.9625,1.9655,limit,OB,1.9559,1.9665,11,0.07626077443643497,1.8534422460872404,1763707740000000000,1763707560000000000,0.08315182378074204,0.4445517368075316,1.0,139
XRPUSDT,1,1763728620000000000,1763727780000000000,1763712000000000000,60.0,1.8532,1.82,1.9158,1.8855421686747043,1.8514,1.8532,limit,OB,1.8412,1.8701,15,-0.01843003917141328,3.0641054582527487,1763728620000000000,1763728440000000000,-0.11062432611378048,1.781908355044568,1.0,143
XRPUSDT,-1,1763748300000000000,1763745960000000000,1763702100000000000,15.0,1.9731,1.9977,1.8852,3.5731707317073274,1.9731,1.9742,limit,OB,1.9953,1.9667,40,0.06557902100500324,1.1393362535047995,1763748300000000000,1763748120000000000,0.10625591881030716,1.9874391089798429,1.0,146
XRPUSDT,-1,1763778900000000000,1763775180000000000,1763770500000000000,15.0,1.9507,1.9629,1.9373,1.0983606557377124,1.9507,1.9515,limit,OB,1.9571,1.9447,63,0.029351129398854203,1.324136373428902,1763778900000000000,1763778600000000000,0.6463759234823879,0.819548193461414,1.0,152
XRPUSDT,1,1763790900000000000,1763790060000000000,1763786700000000000,15.0,1.921,1.9121,1.9396,2.089887640449402,1.9179,1.921,limit,OB,1.9132,1.9256,15,0.013976282958837238,1.3334299032405608,1763790900000000000,1763790720000000000,0.09964213255599819,1.3750782257158456,1.0,153
XRPUSDT,1,1763802840000000000,1763800440000000000,1763791200000000000,60.0,1.9168,1.9059,1.9535,3.3669724770641754,1.9156,1.9168,limit,OB,1.9122,1.9212,41,0.005007374112926843,1.0707962244338043,1763802840000000000,1763802420000000000,-0.27499644887890295,1.33588246238239,1.0,155
XRPUSDT,1,1763804220000000000,1763803320000000000,1763801100000000000,15.0,1.9205,1.901,1.9535,1.6923076923076819,1.9135,1.9205,limit,FVG,1.906,1.9224,16,0.12539374056012664,1.3793556304307044,1763804220000000000,1763804040000000000,0.29508611913864113,2.0237250616364166,1.0,155
XRPUSDT,1,1763810880000000000,1763807160000000000,1763769600000000000,60.0,1.9077,1.8931,1.9248,1.171232876712341,1.9054,1.9077,limit,OB,1.8985,1.9205,63,-0.07527415662453407,1.6723303998167973,1763810880000000000,1763810640000000000,0.07797091410474288,1.040446473673684,1.0,155
XRPUSDT,-1,1763812920000000000,1763811420000000000,1763804700000000000,15.0,1.9188,1.9252,1.9046,2.218750000000012,1.9188,1.9195,limit,OB,1.9249,1.9156,26,0.11436826997703875,0.8474373360313878,1763812920000000000,1763812620000000000,-0.025814886124902736,0.4828949416386519,1.0,156
