symbol,side,ts,root_ts,source,scale,entry,stop,target,rr,entry_kind,predicted_win,relative_strength,market_direction,market_breadth,episode
XRPUSDT,-1,1754996160000000000,1754994900000000000,1754993700000000000,5.0,3.1257,3.1303,3.1126,2.847826086956585,market,0.2851758241972609,-0.3418593029741068,-1.0275521051432623,0.25,125
XRPUSDT,-1,1755023700000000000,1755019500000000000,1755017100000000000,5.0,3.2424,3.257,3.2254,1.1643835616438156,market,0.4603964518048614,-0.44144498730032045,1.1460982775487665,1.0,128
XRPUSDT,1,1755050160000000000,1755047700000000000,1755045300000000000,5.0,3.2257,3.2149,3.2367,1.0185185185185162,market,0.4758821859119287,-0.3253093774697677,0.33626593694703977,1.0,131
XRPUSDT,-1,1755059460000000000,1755054300000000000,1755051000000000000,5.0,3.2441,3.2569000000000004,3.2219,1.7343749999999327,market,0.3838343592932636,0.1327686888446552,0.4045695248911959,0.75,132
XRPUSDT,-1,1755061200000000000,1755058800000000000,1755054900000000000,5.0,3.2503,3.2569000000000004,3.2394000000000003,1.6515151515150974,market,0.4057890640786626,-0.21050853910059997,-0.3333152857086855,0.25,132
XRPUSDT,-1,1755067260000000000,1755066300000000000,1755065100000000000,5.0,3.2207,3.2261,3.2102000000000004,1.944444444444248,market,0.3665894491879652,-0.5486247105613162,0.15008845186334124,0.5,133
XRPUSDT,-1,1755079500000000000,1755075900000000000,1755070500000000000,5.0,3.2807,3.2935000000000003,3.2671,1.0624999999999567,market,0.4068309198393607,0.6957675847466189,-1.01488035466932,0.0,134
XRPUSDT,1,1755085440000000000,1755083100000000000,1755081600000000000,5.0,3.2852,3.2745,3.2977,1.1682242990653546,market,0.4157694893497886,0.30757151581653347,-0.18245795904898005,0.25,134
XRPUSDT,-1,1755088260000000000,1755086100000000000,1755084900000000000,5.0,3.2862,3.2941000000000003,3.2772,1.1392405063290665,market,0.383376337577467,0.01812450379304767,0.17897037209064146,0.75,134
XRPUSDT,1,1755090360000000000,1755088800000000000,1755087900000000000,5.0,3.2779,3.2699,3.2875,1.1999999999999778,market,0.3725411049414075,-0.1825556790726825,-0.06023322026010232,0.5,134
XRPUSDT,-1,1755103140000000000,1755099900000000000,1755098400000000000,5.0,3.2646,3.2793,3.2488,1.0748299319727963,market,0.4705174525107535,0.1565120604825875,0.17699252679124136,0.75,140
XRPUSDT,-1,1755120540000000000,1755117900000000000,1755116700000000000,5.0,3.2712,3.2789,3.2609000000000004,1.3376623376622312,market,0.356878150207699,-0.12694300948375797,0.17984940199135674,1.0,140
XRPUSDT,1,1755156660000000000,1755152700000000000,1755145800000000000,5.0,3.2541,3.2346,3.274,1.0205128205127725,market,0.4133047554555653,0.051129733300704916,0.8003068933232769,1.0,143
XRPUSDT,1,1755167640000000000,1755166500000000000,1755165600000000000,5.0,3.2322,3.2259,3.2393,1.1269841269839636,market,0.4181329972121558,0.00781710143056863,-0.49981390712610985,0.0,146
XRPUSDT,-1,1755182700000000000,1755179700000000000,1755179100000000000,5.0,3.1225,3.1397000000000004,3.0947,1.616279069767414,market,0.4571429159425059,0.22803155260799493,-0.03896511064777339,0.5,149
XRPUSDT,-1,1755193140000000000,1755190500000000000,1755189000000000000,5.0,3.0726,3.0847,3.0461,2.190082644628057,market,0.3257594129237775,0.20214611063282006,-0.06281090607367944,0.5,151
XRPUSDT,-1,1755226440000000000,1755222900000000000,1755220800000000000,5.0,3.0982,3.1053,3.0849,1.8732394366195817,market,0.3801597906935191,0.06295891378708918,0.6012038051086963,1.0,156
XRPUSDT,-1,1755232320000000000,1755229200000000000,1755227100000000000,5.0,3.119,3.1257,3.1084,1.5820895522388476,market,0.3573065308599556,-0.10525520631943171,0.15464720554780115,1.0,156
XRPUSDT,1,1755257880000000000,1755255300000000000,1755253500000000000,5.0,3.1045,3.0952,3.1148,1.1075268817204174,market,0.4748998236888761,0.06927742273849292,0.10035188172701821,1.0,162
XRPUSDT,1,1755268740000000000,1755266100000000000,1755263400000000000,5.0,3.0802,3.0666,3.0992,1.39705882352936,market,0.4302911706595129,-0.0015107568899247609,-0.09155282395960507,0.25,163
XRPUSDT,1,1755275040000000000,1755273000000000000,1755272400000000000,5.0,3.0159,3.0009,3.0347,1.253333333333333,market,0.4220843000857345,0.1550068782749761,0.3412985865209135,1.0,163
XRPUSDT,-1,1755285720000000000,1755284400000000000,1755283800000000000,5.0,3.0773,3.0933,3.0538000000000003,1.4687499999999896,market,0.3945787777113974,0.0029489475492872064,-0.8652218369949662,0.0,165
XRPUSDT,-1,1755303420000000000,1755301500000000000,1755300300000000000,5.0,3.075,3.0798,3.0693,1.1875000000000289,market,0.4157311820524931,1.132632720679789,-1.1868082973702845,0.0,167
XRPUSDT,1,1755366600000000000,1755362700000000000,1755361500000000000,5.0,3.0987,3.0923,3.1093,1.656249999999909,market,0.347273127847874,0.05771733436521953,0.2163563296020864,0.75,178
XRPUSDT,1,1755381180000000000,1755378900000000000,1755378000000000000,5.0,3.0956,3.0932,3.0992,1.4999999999997224,market,0.3353388683372905,0.14748988468855573,-0.029440161732382952,0.25,181
XRPUSDT,1,1755388140000000000,1755385500000000000,1755385200000000000,5.0,3.1009,3.0976,3.106,1.5454545454543007,market,0.315445518072164,-0.20309176639624327,0.5100026837469457,1.0,182
XRPUSDT,-1,1754790420000000000,1754786700000000000,1754780400000000000,15.0,3.2306,3.2435,3.2171000000000003,1.0465116279069366,market,0.4574253337526944,0.07720951748424565,-0.2339118096554088,0.25,94
XRPUSDT,1,1754807820000000000,1754803800000000000,1754802000000000000,15.0,3.2463,3.2346,3.2661,1.6923076923076192,market,0.3917077571410018,-0.23357937730231487,0.5444316672625837,0.75,99
XRPUSDT,1,1754829420000000000,1754824500000000000,1754820000000000000,15.0,3.1872,3.1758,3.203,1.3859649122806956,market,0.3419442368804169,0.034372799168222556,0.36014099594223037,1.0,103
XRPUSDT,-1,1754844660000000000,1754838000000000000,1754835300000000000,15.0,3.1922,3.2034,3.1781,1.2589285714285603,market,0.3909244866245308,0.020191864086074762,0.37993687568273504,1.0,104
XRPUSDT,1,1754847060000000000,1754841600000000000,1754838000000000000,15.0,3.1862,3.1779,3.1999,1.6506024096385208,market,0.3346892459341451,0.039164745955718394,-0.34286888032579865,0.0,104
XRPUSDT,-1,1754850240000000000,1754845200000000000,1754841600000000000,15.0,3.1932,3.2001000000000004,3.1803000000000003,1.8695652173911643,market,0.3010253186408934,-0.1276055427719786,0.43756540093428165,1.0,104
XRPUSDT,1,1754868480000000000,1754862300000000000,1754853300000000000,15.0,3.1713,3.156,3.1918,1.3398692810457071,market,0.3390515932173576,-0.15903138164685948,-0.5346728268150955,0.0,107
XRPUSDT,-1,1754870820000000000,1754865000000000000,1754862300000000000,15.0,3.18,3.192,3.1634,1.3833333333333278,market,0.3667098820309567,-0.06940566336831189,0.7132954045336379,1.0,108
XRPUSDT,-1,1754890260000000000,1754885700000000000,1754882100000000000,15.0,3.2735,3.2815000000000003,3.2543,2.3999999999998223,market,0.2827337008716261,-0.2678248715560671,0.7631880737050387,1.0,112
XRPUSDT,-1,1754896440000000000,1754890200000000000,1754887500000000000,15.0,3.2737,3.2879,3.2588000000000004,1.0492957746478342,market,0.426662924402816,0.1388610037897865,0.2534636403365762,1.0,112
XRPUSDT,1,1754918280000000000,1754913600000000000,1754901900000000000,15.0,3.2045,3.1815,3.2348,1.3173913043478185,market,0.4293645890657852,0.1271572263058638,0.5339973124680364,1.0,117
XRPUSDT,1,1754925360000000000,1754918100000000000,1754916300000000000,15.0,3.1908,3.1745,3.2321,2.533742331288319,market,0.3010937208698999,-0.14330093552636652,-0.13345965590492587,0.25,117
XRPUSDT,1,1754930820000000000,1754925300000000000,1754923500000000000,15.0,3.1924,3.1745,3.2229,1.7039106145250684,market,0.304758539720864,0.09879839173536542,-1.276119219457128,0.0,118
XRPUSDT,1,1754945100000000000,1754936100000000000,1754928900000000000,15.0,3.1613,3.134,3.2086,1.732600732600692,market,0.4547664420759092,-0.06376270609337331,0.5201954180939319,1.0,119
XRPUSDT,1,1754950620000000000,1754943300000000000,1754938800000000000,15.0,3.137,3.1158,3.1697,1.5424528301886424,market,0.4687251408286156,0.18947592464161267,0.536291215214472,0.75,119
XRPUSDT,-1,1754960700000000000,1754954100000000000,1754951400000000000,15.0,3.142,3.1508000000000003,3.1259,1.8295454545453544,market,0.428516818233627,0.07066677593546214,-0.0241210943347734,0.5,120
XRPUSDT,-1,1755017040000000000,1755012600000000000,1755007200000000000,15.0,3.2148,3.2260000000000004,3.2016,1.1785714285713609,market,0.4355749980924242,-0.07137063110953673,0.27889621987042534,0.75,128
XRPUSDT,-1,1755023700000000000,1755019800000000000,1755014400000000000,15.0,3.2424,3.257,3.2254,1.1643835616438156,market,0.4603964518048614,-0.44144498730032045,1.1460982775487665,1.0,128
XRPUSDT,1,1755065460000000000,1755051300000000000,1755042300000000000,15.0,3.2205,3.2011,3.2567,1.8659793814432917,market,0.359736987458182,-0.2229704803235949,0.75008077846359,1.0,132
XRPUSDT,-1,1755081960000000000,1755076500000000000,1755071100000000000,15.0,3.291,3.2997,3.2671,2.74712643678154,market,0.2659747339493766,-0.914223341271244,0.02124833851070637,0.5,134
XRPUSDT,1,1755090300000000000,1755085500000000000,1755081900000000000,15.0,3.2761,3.2699,3.2939,2.870967741935359,market,0.2731951709233985,-0.008095050859626751,-0.24551464343204393,0.25,134
XRPUSDT,1,1755122520000000000,1755117000000000000,1755115200000000000,15.0,3.2639,3.2521,3.2787,1.2542372881355646,market,0.3403614869514043,-0.4055521360054251,0.4055521360054251,0.5,140
XRPUSDT,-1,1755141000000000000,1755137700000000000,1755133200000000000,15.0,3.3379,3.3566000000000003,3.3062,1.6951871657753577,market,0.3907899977383517,0.23978291863930057,0.4130117945484999,0.75,142
XRPUSDT,1,1755156660000000000,1755153000000000000,1755140400000000000,15.0,3.2541,3.2346,3.274,1.0205128205127725,market,0.4133047554555653,0.051129733300704916,0.8003068933232769,1.0,143
XRPUSDT,1,1755167640000000000,1755161100000000000,1755154800000000000,15.0,3.2322,3.2225,3.2451,1.3298969072163962,market,0.3706212172021465,0.00781710143056863,-0.49981390712610985,0.0,145
XRPUSDT,1,1755208140000000000,1755202500000000000,1755200700000000000,15.0,3.0559,3.0277,3.0844,1.0106382978723314,market,0.549844180412447,0.3226734834556356,0.9082388468310835,0.75,155
XRPUSDT,-1,1755223260000000000,1755219600000000000,1755207900000000000,15.0,3.0911,3.0985,3.0701,2.8378378378377973,market,0.2454770801815542,0.026689968119904067,-0.23469121662201883,0.25,156
XRPUSDT,-1,1755240960000000000,1755233100000000000,1755221400000000000,15.0,3.1259,3.1415,3.1067,1.230769230769233,market,0.3717407005353906,0.37381555729349936,0.40137563993984227,0.75,156
XRPUSDT,1,1755250800000000000,1755244800000000000,1755238500000000000,15.0,3.1077,3.0975,3.1266,1.852941176470542,market,0.3172852479507134,0.49189877226399104,0.08785858358372153,0.5,159
XRPUSDT,-1,1755293940000000000,1755286200000000000,1755275400000000000,15.0,3.0789,3.0933,3.0529,1.8055555555555176,market,0.2601765580521048,1.010021755380786,-0.2081407023925229,0.5,165
XRPUSDT,-1,1755329100000000000,1755318600000000000,1755310500000000000,15.0,3.1098,3.1161000000000003,3.0872,3.587301587301308,market,0.2500687743369389,0.14714622977009012,-0.2715362819622498,0.0,170
XRPUSDT,1,1755352980000000000,1755347400000000000,1755337500000000000,15.0,3.1084,3.0966,3.1257,1.4661016949151653,market,0.4415353173285952,0.0366170974180452,0.8502814187625223,1.0,175
XRPUSDT,1,1755360120000000000,1755353700000000000,1755351000000000000,15.0,3.1058,3.0978,3.1182,1.5499999999999945,market,0.3275957533819495,0.13784090618914457,0.3009791098491295,1.0,177
