episode_id,symbol,side,family,source_id,source_kind,source_side,source_price,source_lower,source_upper,source_timeframe_minutes,source_semantic_weight,source_confluence_weight,source_confluence_count,source_confluence_kinds,source_confluence_timeframes,source_strength_ratio,source_defense_count,source_accumulated,line_slope_atr_per_hour,interaction_index,interaction_time_ns,confirmation_index,confirmation_time_ns,departure_index,departure_time_ns,touch_index,touch_time_ns,response_index,response_time_ns,location_kind,zone_lower,zone_upper,event_extreme,event_strength,event_outside_close_ratio,event_outside_volume_ratio,event_path_efficiency,event_activity_ratio,event_flow_signed,event_last_bar_flow_signed,event_volume_clock,event_consecutive_outside_closes,event_value_migration_atr,event_vwap,event_penetration_atr,response_kind,response_strength,response_flow_signed,response_activity_ratio,response_body_atr,response_delay_minutes,entry_limit,target_level_id,target_kind,target_structure_price,target_zone_lower,target_zone_upper,target_timeframe_minutes,target_semantic_weight,route_clarity,route_barrier_count,route_strongest_barrier_ratio,route_volume_congestion,structure_multiscale_trend_vote,arbitration_score,outcome,entry_index,entry_time_ns,resolution_index,resolution_time_ns,entry,stop,stop_fill,target,gross_rr,target_net_r,net_r,holding_minutes,mfe_r,mae_r,order_index,order_time_ns,fill_delay_minutes,entry_type,account_skip_reason
CLR2:BTCUSDT:1755576540000000000:6b39cf16ff2f7a5a,BTCUSDT,LONG,FAILED_AUCTION_REVERSAL,BTCUSDT:CONFLUENCE:LOW:52088:7347760f217ed60e,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,114591.4,114500.477,114709.523,1440,415.8678770355944,454.8981743660422,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60|1440,2.183710819848203,10,True,0.0,52088,1755576540000000000,52091,1755576720000000000,52091,1755576720000000000,52095,1755576960000000000,52096,1755577020000000000,DIRECTIONAL_FVG,114600.0,114616.5,114303.8,10.943396226415377,0.5,0.0,1.0,9.393744858833642,-0.15330259229085408,0.43792677408317265,37.57497943533457,0,-3.673275575223445,114485.63685369014,4.718621821164971,ALIGNED_INITIATIVE,4.284197043741475,0.08165281560274297,2.9779663890890204,2.955916473317889,1.0,114616.5,BTCUSDT:5m:HIGH:c10408:s2:1755574500000000000,MINOR_ROUTE_STRUCTURE,115630.9,115623.14199999999,115638.658,5,2.3793104617767225,1.0,0,0.0,0.529082502282323,-0.3333333333333333,24.020803282124636,TARGET_FIRST,52283,1755588240000000000,52620,1755608460000000000,114616.5,114301.47600000001,114301.27600000001,115623.04199999999,3.1951279902484178,2.4297978796945237,2.4297978796945237,337.0,2.563888911558229,-0.1429301662585495,52097,1755577080000000000,186.0,DEFENDED_ZONE_LIMIT,PENDING_ORDER_CANCELED_WHEN_OTHER_ROUTE_FILLED
CLR2:BTCUSDT:1755593580000000000:d791a1424b5cf4fe,BTCUSDT,SHORT,FAILED_AUCTION_REVERSAL,BTCUSDT:15m:HIGH:c3481:s2:1755586800000000000,DEFENDED_INTRADAY_SWING,HIGH,115182.7,115163.707,115201.693,15,2.910845815810201,2.910845815810201,1,DEFENDED_INTRADAY_SWING,15,0.9925762122887196,2,False,0.0,52372,1755593580000000000,52377,1755593880000000000,52377,1755593880000000000,52378,1755593940000000000,52382,1755594180000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,115163.707,115201.693,115266.9,4.780722675703734,0.16666666666666666,0.25759757382124576,0.14988814317673377,1.9857074810769075,-0.13460208440781196,0.42976470710370285,11.914244886461445,0,-0.6482657983424979,115197.09268861463,1.634951456310623,ALIGNED_INITIATIVE,2.003858523301434,0.02500883732583592,0.9375745990975248,1.050485436893317,4.0,115163.70000000001,BTCUSDT:ACTIVE_POOL:LOW:1755493200000000000:d409749a39c0f727,ACCUMULATED_EQUAL_HIGH_LOW_POOL,114211.4,113926.265,114969.755,10080,711.3966050749427,1.0,0,0.0,0.45767392060164314,-0.3333333333333333,9.689190704802524,STOP_FIRST,52383,1755594240000000000,52385,1755594360000000000,115163.70000000001,115268.66225,115268.86224999999,114969.85500000001,1.8468068281694976,0.7954514850508312,-1.0,2.0,0.13184134057834201,-0.5989363757697639,52383,1755594240000000000,0.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:BTCUSDT:1755595980000000000:7cf31ba67da04a18,BTCUSDT,SHORT,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:HIGH:1755584100000000000:999a6038f51e8033,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115430.0,115410.248,115449.752,15,17.759554234729517,17.759554234729517,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.6466467847269102,4,True,0.0,52412,1755595980000000000,52414,1755596100000000000,52414,1755596100000000000,52416,1755596220000000000,52422,1755596580000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,115410.248,115437.1,115450.0,4.161837603988371,0.0,0.6000938187205715,1.0,1.5274102259267253,-0.10532489111347756,0.09175063687998311,4.582230677780176,0,0.27864874682207663,115395.95331928803,0.3898635477582625,ALIGNED_INITIATIVE,2.465338259290878,0.1155779277324119,0.8654368912218289,1.3950850661623957,6.0,115410.20000000001,BTCUSDT:ACTIVE_POOL:LOW:1755493200000000000:d409749a39c0f727,ACCUMULATED_EQUAL_HIGH_LOW_POOL,114211.4,113926.265,114969.755,10080,711.3966050749427,1.0,0,0.0,0.5039341349493651,-0.3333333333333333,12.119644509342663,STOP_FIRST,52447,1755598080000000000,52448,1755598140000000000,115410.20000000001,115451.88825,115452.08825,114969.85500000001,10.562808465217081,3.2133721990289033,-1.0,1.0,0.15811393338162996,-0.3977298942792901,52423,1755596640000000000,24.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:XRPUSDT:1755601560000000000:f8302adb38023625,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:LOW:1755600300000000000:06dd17a3a52ae32c,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0073,3.006607,3.0094030000000003,15,7.207361807822325,7.207361807822325,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.171085957478906,2,True,0.0,52505,1755601560000000000,52513,1755602040000000000,52513,1755602040000000000,52515,1755602160000000000,52515,1755602160000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.0084,3.0089,3.006,4.01790216076357,0.1111111111111111,0.0,0.4210526315789812,1.441711378250684,0.10806288005555316,0.5050138976462756,12.975402404256156,0,-0.7675079472744349,3.0077528579133603,0.6046511627907697,ALIGNED_INITIATIVE,1.344572963050122,0.3385289087070107,1.3681321630290009,0.5500000000001111,0.0,3.0089,XRPUSDT:ACTIVE_POOL:HIGH:1755598500000000000:3ad78f344b5ba3e2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3.0267,3.0218770000000004,3.027615,15,31.697907068712297,1.0,0,0.0,0.46848567830625676,0.3333333333333333,10.081444805968214,STOP_FIRST,52516,1755602220000000000,52543,1755603840000000000,3.0089,3.0058,3.0056,3.021777,4.1538709677415095,2.1594396974416834,-1.0,27.0,1.6467514589476309,-0.573587586824536,52516,1755602220000000000,0.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:SOLUSDT:1755602580000000000:1959ee921fb82a01,SOLUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:15m:HIGH:c3498:s2:1755602100000000000,DEFENDED_INTRADAY_SWING,HIGH,181.93,181.8871,181.9729,15,3.3222653462260463,3.3222653462260463,1,DEFENDED_INTRADAY_SWING,15,1.132867132867108,2,False,0.0,52522,1755602580000000000,52524,1755602700000000000,52524,1755602700000000000,52528,1755602940000000000,52530,1755603060000000000,DIRECTIONAL_FVG,181.76,182.03,182.36,7.221804723143079,1.0,1.0,0.7499999999999112,4.458771658371468,0.31830270235878416,0.11153295200342485,13.376314975114406,3,0.9384713898097216,182.11367070847146,2.866666666666875,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.5170017598757246,-0.2643461333827289,1.970309754373357,1.1999999999999242,2.0,182.03,SOLUSDT:ACTIVE_POOL:HIGH:1755574200000000000:d35b2fedb08b072e,ACCUMULATED_EQUAL_HIGH_LOW_POOL,183.05,182.9897,183.11030000000002,15,12.309768029419256,1.0,0,0.0,0.4987667225833893,0.3333333333333333,13.571102716324747,STOP_FIRST,52534,1755603300000000000,52592,1755606780000000000,182.03,181.75475,181.75275,182.9887,3.483015440508607,2.189432329118214,-1.0,58.0,1.8292726262020238,-0.7910368113305785,52531,1755603120000000000,3.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:SOLUSDT:1755602880000000000:8a7122c7546dae89,SOLUSDT,SHORT,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:HIGH:1755600300000000000:89b4e982e1722915,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,182.39,182.34259999999998,182.4374,15,25.046052177859924,25.046052177859924,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,2.32224304414832,4,True,0.0,52527,1755602880000000000,52528,1755602940000000000,52528,1755602940000000000,52532,1755603180000000000,52538,1755603540000000000,TRANSFERRED_BOUNDARY,182.34259999999998,182.4374,182.46,5.824912626944054,0.0,0.47049355520139,1.0,3.699650507776216,0.10825664495346164,0.7317511306843895,7.399301015552432,0,0.47077872042865576,182.27198319193567,0.46666666666679296,ALIGNED_INITIATIVE,1.5517100899151652,0.05931912060127634,1.0400180785251791,0.6666666666668561,6.0,182.34300000000002,SOLUSDT:ACTIVE_POOL:LOW:1755603000000000000:96db7a3923987be0,ACCUMULATED_EQUAL_HIGH_LOW_POOL,181.1,181.0562,181.1629,15,16.199831670435543,1.0,0,0.0,0.489439726104106,0.3333333333333333,12.985662669876369,STOP_FIRST,52547,1755604080000000000,52547,1755604080000000000,182.34300000000002,182.465425,182.46742500000002,181.1639,9.631202777211158,4.3882537319315436,-1.0,0.0,0.6464987802541601,-0.5433762754281958,52539,1755603600000000000,8.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:SOLUSDT:1755605820000000000:0ea2aae79ed2c400,SOLUSDT,LONG,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:LOW:1755605700000000000:4490df4d01ad9bd3,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,181.8,181.7778,181.8337,5,4.009965044364698,4.009965044364698,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,1.1285314419996209,2,True,0.0,52576,1755605820000000000,52577,1755605880000000000,52577,1755605880000000000,52579,1755606000000000000,52581,1755606120000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,181.7778,181.8337,181.76,3.915358150672353,0.5,0.5914879745757112,1.0,1.3327321991816992,-0.0659510723307535,0.22763008896550804,2.6654643983633983,0,0.48179381628655743,181.90356010336154,0.27586206896566595,ALIGNED_INITIATIVE,1.0652310557667082,0.048997755967111,0.6747652170991066,0.7586206896552873,2.0,181.834,SOLUSDT:5m:HIGH:c10511:s4:1755606000000000000,MINOR_ROUTE_STRUCTURE,182.77,182.74960000000002,182.7904,5,4.7806508627576845,0.903549028498102,1,0.4766047716239081,0.4979381127950481,0.3333333333333333,8.944464649397535,STOP_FIRST,52591,1755606720000000000,52592,1755606780000000000,181.834,181.75475,181.75275,182.7486,11.540694006308975,4.036983368879875,-1.0,1.0,0.7961891318504204,-0.5947436888521097,52582,1755606180000000000,9.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:XRPUSDT:1755607800000000000:fad6e289baab514a,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:LOW:1755606600000000000:54deb575bed261b2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.004,3.003592,3.005736,15,19.217828301949687,19.217828301949687,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.7818563892192885,4,True,0.0,52609,1755607800000000000,52610,1755607860000000000,52610,1755607860000000000,52612,1755607980000000000,52614,1755608100000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.0039,3.005736,3.0027,5.384615384615533,0.0,0.33209039543396984,1.0,4.7452550119645664,0.1331564656649648,0.5654791429234705,9.490510023929133,0,-0.4810835868869354,3.0047978870055707,0.6666666666667426,ALIGNED_INITIATIVE,1.077727908316408,0.17473923243308095,0.757611542250527,0.750000000000111,2.0,3.0057,XRPUSDT:5m:HIGH:c10517:s2:1755607200000000000,MINOR_ROUTE_STRUCTURE,3.017,3.016727,3.017273,5,3.6712220940307985,1.0,0,0.0,0.4420469909930635,0.0,12.0058376108021,TARGET_FIRST,52630,1755609060000000000,52645,1755609960000000000,3.0057,3.0025,3.0023,3.0166269999999997,3.4146874999998045,1.7669978499860173,1.7669978499860173,15.0,3.3622364506414106,-0.3998335238600972,52615,1755608160000000000,15.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:BTCUSDT:1755608460000000000:574f6a6f982255a1,BTCUSDT,SHORT,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:HIGH:1755608400000000000:6d0cf4b0bb0e7098,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115574.9,115563.809,115585.991,15,16.445433160829506,16.445433160829506,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.8959569111056873,3,True,0.0,52620,1755608460000000000,52621,1755608520000000000,52621,1755608520000000000,52622,1755608580000000000,52626,1755608820000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,115563.809,115585.991,115630.0,6.859722222222142,0.5,0.249263146205292,1.0,5.396060093715249,-0.2768168448450812,0.33149577736338104,10.792120187430498,0,-0.6714045975976559,115587.97956551351,1.5305555555557173,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.306628993076267,-0.019911154351718374,1.165143020418664,1.5863013698628543,4.0,115563.8,BTCUSDT:ACTIVE_POOL:LOW:1755608400000000000:d2ab0d82ed778f0b,ACCUMULATED_EQUAL_HIGH_LOW_POOL,115222.0,115215.079,115230.308,5,12.981017357427115,1.0,0,0.0,0.46182343202242465,0.0,14.532693971680057,STOP_FIRST,52639,1755609600000000000,52643,1755609840000000000,115563.8,115631.28975,115631.48975,115230.40800000001,4.939890872318023,1.9326909647916228,-1.0,4.0,0.2906776158577193,-0.5497305836938987,52627,1755608880000000000,12.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:BTCUSDT:1755609840000000000:c7fe551b027bbd21,BTCUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,BTCUSDT:ACTIVE_POOL:HIGH:1755609300000000000:84cb9c55411bfcc8,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115630.9,115623.14199999999,115638.658,5,5.609608399168914,5.609608399168914,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,1.578721855609154,2,True,0.0,52643,1755609840000000000,52644,1755609900000000000,52644,1755609900000000000,52645,1755609960000000000,52647,1755610080000000000,DIRECTIONAL_FVG,115580.3,115645.4,115665.6,3.4769948248344553,1.0,0.6361641237321081,1.0,1.742900558618595,0.5827411518514282,0.5804365045972345,3.48580111723719,2,0.07544760909832698,115641.54009866755,0.9083769633509863,ALIGNED_INITIATIVE,3.5872809593909434,0.08479713220454643,2.9708568794480574,2.098318240621029,2.0,115645.40000000001,BTCUSDT:ACTIVE_POOL:HIGH:1755576000000000000:7f99310ce89f4475,ACCUMULATED_EQUAL_HIGH_LOW_POOL,116012.8,115994.503,116031.09700000001,15,19.560976506357378,1.0,0,0.0,0.49432024250717255,0.0,11.411319828877177,STOP_FIRST,52651,1755610320000000000,52652,1755610380000000000,115645.40000000001,115578.963,115578.763,115994.40299999999,5.25314207444578,2.0512628697242588,-1.0,1.0,1.1283892734799428,-1.903013261220414,52648,1755610140000000000,3.0,DEFENDED_ZONE_LIMIT,ORDER_CREATED_WHILE_GLOBAL_POSITION_OPEN
CLR2:ETHUSDT:1755616080000000000:ff40bd55e26429d0,ETHUSDT,LONG,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:LOW:1754919000000000000:fbd49219aa44b4f3,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4168.55,4167.7046,4170.8554,5,3.500300393009195,3.500300393009195,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,0.9850956320693663,2,True,0.0,52747,1755616080000000000,52748,1755616140000000000,52748,1755616140000000000,52755,1755616560000000000,52757,1755616680000000000,ORDER_BLOCK,4179.11,4182.2,4167.0,5.166215484569612,0.0,1.0,1.0,8.790265553581037,-0.11724556760304616,0.15697878388899356,17.580531107162074,0,0.9395712601209266,4179.532340587217,0.16783974011913771,ALIGNED_INITIATIVE,2.1032616863163636,0.2782274440980272,2.59930764318187,0.8583783783783773,2.0,4182.2,ETHUSDT:5m:HIGH:c10534:s2:1755612300000000000,MINOR_ROUTE_STRUCTURE,4311.0,4310.3691,4311.6309,5,3.7035078604735348,0.7785802020857062,1,0.38953321945440045,0.5260080744256449,0.0,10.695052716365915,STOP_FIRST,52815,1755620160000000000,52836,1755621420000000000,4182.2,4166.676775,4166.6567749999995,4310.3591,8.255958410703998,6.849408734859597,-1.0,21.0,0.7458162233499406,-0.8774308509998925,52758,1755616740000000000,57.0,DEFENDED_ZONE_LIMIT,PENDING_ORDER_CANCELED_WHEN_OTHER_ROUTE_FILLED
CLR2:ETHUSDT:1755621480000000000:8b1b7523e97f4428,ETHUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:LOW:1754956800000000000:0af0c6b563f5c4e5,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4164.23,4158.0569,4170.4030999999995,1440,314.2947969828038,314.2947969828038,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,1.8810305141762613,8,True,0.0,52837,1755621480000000000,52861,1755622920000000000,52861,1755622920000000000,52863,1755623040000000000,52864,1755623100000000000,DIRECTIONAL_FVG,4150.68,4156.42,4136.0,5.101208420509607,0.44,0.519543505964382,0.27425801513733705,2.024382486062788,0.13664007613975182,0.06088860432725371,50.6095621515697,5,0.14772443252484763,4156.9327170684855,3.7095926412616005,ALIGNED_INITIATIVE,0.7668522630001913,0.1873161329543741,0.9474176226004334,0.13182423435416948,1.0,4150.68,ETHUSDT:ACTIVE_POOL:LOW:1754716500000000000:e8227c1766475dc5,ACCUMULATED_EQUAL_HIGH_LOW_POOL,4073.57,4073.0606000000002,4074.7673,5,4.3267629431646695,1.0,0,0.0,0.7824369875232771,0.0,13.647913266840831,STOP_FIRST,52871,1755623520000000000,52874,1755623700000000000,4150.68,4156.685475,4156.705475000001,4074.7773,12.638916988248381,8.311832320104829,-1.0,3.0,0.6962195261540816,-0.8372543497800664,52865,1755623160000000000,6.0,DEFENDED_ZONE_LIMIT,PENDING_ORDER_CANCELED_WHEN_OTHER_ROUTE_FILLED
CLR2:ETHUSDT:1755622140000000000:f9c23e04b450ca93,ETHUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:LOW:1754915400000000000:ac7b52e73e3e71f3,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4160.0,4151.339,4175.668000000001,1440,336.1423014747805,336.1423014747805,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,1.526808830471109,13,True,0.0,52848,1755622140000000000,52861,1755622920000000000,52861,1755622920000000000,52863,1755623040000000000,52864,1755623100000000000,DIRECTIONAL_FVG,4150.68,4156.42,4136.0,4.347152928302001,0.5,0.6056965045551272,0.08973509933774738,1.967549752762977,0.1357103224419976,0.06088860432725371,27.54569653868168,5,0.1138201247701915,4150.451203026792,3.076923076923005,ALIGNED_INITIATIVE,0.7668522630001913,0.1873161329543741,0.9474176226004334,0.13182423435416948,1.0,4150.68,ETHUSDT:ACTIVE_POOL:LOW:1754716500000000000:e8227c1766475dc5,ACCUMULATED_EQUAL_HIGH_LOW_POOL,4073.57,4073.0606000000002,4074.7673,5,4.3267629431646695,1.0,0,0.0,0.7824369875232771,0.0,12.960854810812236,STOP_FIRST,52871,1755623520000000000,52874,1755623700000000000,4150.68,4156.685475,4156.705475000001,4074.7773,12.638916988248381,8.311832320104829,-1.0,3.0,0.6962195261540816,-0.8372543497800664,52865,1755623160000000000,6.0,DEFENDED_ZONE_LIMIT,PENDING_ORDER_CANCELED_WHEN_OTHER_ROUTE_FILLED
CLR2:XRPUSDT:1755623220000000000:27472890620894b5,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:CONFLUENCE:LOW:52866:8d805b2cc2874edb,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9,2.897051,2.904149,240,106.50271373293728,129.511735302804,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60|240,1.4857202118975272,11,True,0.0,52866,1755623220000000000,52869,1755623400000000000,52869,1755623400000000000,52870,1755623460000000000,52870,1755623460000000000,TRANSFERRED_BOUNDARY,2.897051,2.904149,2.895,5.295359819067141,0.0,0.10842861015860474,1.0,2.0796278442980394,0.21595624145542133,0.0952005989869843,8.318511377192157,0,-0.365699889863996,2.9024484955121324,1.0752688172043197,ALIGNED_INITIATIVE,1.7793774165150436,0.3882440513229184,0.8185613858986234,1.118279569892584,0.0,2.9041,XRPUSDT:15m:HIGH:c3517:s2:1755619200000000000,DEFENDED_INTRADAY_SWING,2.9657,2.964845,2.966555,15,4.327088333294927,0.7404730313486233,2,0.3792447749214473,0.6671843200377504,0.0,14.007802433457748,STOP_FIRST,52968,1755629340000000000,52971,1755629520000000000,2.9041,2.8948,2.8946,2.9647449999999997,6.520967741935382,5.158797011134451,-1.0,3.0,0.43372206396184854,-1.1276773663008604,52871,1755623520000000000,97.0,DEFENDED_ZONE_LIMIT,PENDING_ORDER_CANCELED_WHEN_OTHER_ROUTE_FILLED
CLR2:XRPUSDT:1755645480000000000:ed1a0b467520d52b,XRPUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,XRPUSDT:CONFLUENCE:LOW:53237:17a1dbeadeb0562b,DEFENDED_INTRADAY_SWING+DIAGONAL_SUPPORT,LOW,2.8820699999999997,2.879796,2.8843439999999996,15,4.770255138367093,6.741460835194638,2,DEFENDED_INTRADAY_SWING|DIAGONAL_SUPPORT,15,1.6266206032535329,2,True,0.24444444444444444,53237,1755645480000000000,53240,1755645660000000000,53243,1755645840000000000,53244,1755645900000000000,53244,1755645900000000000,ORDER_BLOCK,2.8756,2.8762,2.8743,5.055475690817614,0.75,0.6227703842214015,0.8588235294117832,1.446675949977581,0.03223123979593156,0.20437440452533856,5.786703799910324,3,0.19424441146237761,2.8792715400890514,2.877777777777796,ALIGNED_INITIATIVE,4.2270481745290525,0.36990531738633065,10.619246325876444,2.8571428571427213,0.0,2.8756,XRPUSDT:ACTIVE_POOL:LOW:1754235000000000000:4560a468046843e1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.8573,2.855668,2.858953,60,67.11075185166898,1.0,0,0.0,0.6673847032935313,0.0,13.909268167904365,STOP_FIRST,53255,1755646560000000000,53255,1755646560000000000,2.8756,2.8764,2.8766,2.8590530000000003,20.683750000001833,5.110495516721932,-1.0,0.0,1.0951012470880193,-0.464588407855492,53245,1755645960000000000,10.0,DEFENDED_ZONE_LIMIT,PENDING_ORDER_CANCELED_WHEN_OTHER_ROUTE_FILLED
