source_id,symbol,source_kind,source_side,source_price,source_timeframe_minutes,source_semantic_weight,source_confluence_weight,source_confluence_count,source_confluence_kinds,source_confluence_timeframes,source_accumulated,source_interaction_index,source_interaction_time_ns,line_slope_atr_per_hour,branch,side,confirmation_index,confirmation_time_ns,event_extreme,zone_lower,zone_upper,location_kind,event_strength,event_value_migration_atr,event_last_bar_flow_signed,event_consecutive_outside_closes,reason,counterfactual_mfe_r,counterfactual_mae_r,episode_id,entry_limit,response_index,response_time_ns,stop,target
BTCUSDT:DIAGONAL:15:HIGH:1755599400000000000:1755603000000000000:3d92a2467726e6a6,BTCUSDT,DIAGONAL_RESISTANCE,HIGH,115738.97833333333,15,2.2187825617559476,2.2187825617559476,1,DIAGONAL_RESISTANCE,15,True,52650,1755610260000000000,2.211965811966263,FAILED_AUCTION_REVERSAL,SHORT,52652.0,1.75561038e+18,115847.4,115632.3,115681.1,DIRECTIONAL_FVG,15.917205692107993,3.062023952293211,0.369497920382398,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,5.158054711246304,-0.24924012158055817,,,,,,
ETHUSDT:DIAGONAL:15:LOW:1755549900000000000:1755553500000000000:09275fc3f396cfd1,ETHUSDT,DIAGONAL_SUPPORT,LOW,4336.723999999999,15,5.124175019613786,5.124175019613786,1,DIAGONAL_SUPPORT,15,True,51792,1755558780000000000,2.049943246311071,ACCEPTED_AUCTION_CONTINUATION,SHORT,51801.0,1.75555932e+18,4325.46,4326.64,4327.81,ORDER_BLOCK,5.361274100636112,0.4964784010551739,0.018090609774219363,5.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,5.097458999499631,-2.0912463563290076,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755586800000000000:6ca7d452231904b4,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,179.18,15,11.615766342299516,11.615766342299516,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52279,1755588000000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52287.0,1.75558848e+18,178.89,179.23,179.29,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.952826492654594,-0.8584615288287745,0.6377774470963552,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,5.05084745762712,-0.9491525423728797,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755604800000000000:d00565fbd0ccd49b,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9717,240,108.36655637714195,108.36655637714195,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240,True,52707,1755613680000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52709.0,1.7556138e+18,2.9475,2.9587,2.9712,DIRECTIONAL_FVG,12.808686585241468,2.93368658524151,0.20173331190376798,3.0,NEAREST_OPPOSING_LIQUIDITY_RR_BELOW_ONE,5.0157480314962015,-0.5511811023621915,,2.9587000000000003,52715.0,1.75561416e+18,,
ETHUSDT:ACTIVE_POOL:HIGH:1755608400000000000:6bd2ced38203027d,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,4315.71,15,27.610222628458377,27.610222628458377,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52650,1755610260000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,52652.0,1.75561038e+18,4340.0,4312.728999999999,4316.8275,TRANSFERRED_BOUNDARY_OB_OVERLAP,13.339622641509244,-2.8425796052430408,0.21380561243581406,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,5.014141414141487,-0.197691197691184,,,,,,
BTCUSDT:ACTIVE_POOL:HIGH:1755531300000000000:74b6424423e0576c,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115688.0,60,105.9103566712602,105.9103566712602,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,51338,1755531540000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,51342.0,1.75553178e+18,115872.7,115703.6,115715.7,DIRECTIONAL_FVG_OB_OVERLAP,5.785441058447119,0.8079623392956686,0.616522154141644,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.932674028552378,-0.7877954891336252,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755556200000000000:4ce6e6aa9f0b51d8,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0679,15,15.384940835077277,15.384940835077277,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51780,1755558060000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,51794.0,1.7555589e+18,3.0612,3.0649,3.0651,DIRECTIONAL_FVG,5.62795987341168,0.5294048259255544,0.03695647719678437,12.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.894568690095865,-2.351437699680545,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755388800000000000:fcc271cc5fdd626c,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,185.09,1440,224.0884901938728,224.0884901938728,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,True,50538,1755483540000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50545.0,1.75548396e+18,184.22,185.13,185.19,DIRECTIONAL_FVG,4.622603064861737,0.14251137219124224,0.21434272772755897,5.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.859905777336971,-1.0786015373171352,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755007200000000000:c4244e1e6abb5d8d,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4255.56,60,63.087786662743845,63.087786662743845,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,50782,1755498180000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50783.0,1.75549824e+18,4252.56,4260.69,4262.76,ORDER_BLOCK,6.218225419664363,0.5609296866119083,0.07597961414744749,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.825503355705074,-3.3875838926176205,,,,,,
BTCUSDT:ACTIVE_POOL:HIGH:1755547800000000000:d7a36e10c3bb71eb,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,116352.9,5,6.590533677610521,6.590533677610521,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,True,51610,1755547860000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,51624.0,1.7555487e+18,116428.5,116332.8,116342.9,DIRECTIONAL_FVG_OB_OVERLAP,4.682766638107873,-0.22328280343253767,0.6108524977901933,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.380816714149954,-5.84520417853735,,,,,,
BTCUSDT:CONFLUENCE:LOW:53274:f7de9069d581da61,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,112714.4,60,51.54487401081426,60.469160662580855,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15|60,True,53274,1755647700000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,53277.0,1.75564788e+18,112666.6,112742.6,112743.8,DIRECTIONAL_FVG_OB_OVERLAP,5.98515176279601,-0.12573677047351028,0.2340326429796255,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.3363844393595565,-1.9530892448513553,,,,,,
SOLUSDT:ACTIVE_POOL:HIGH:1755514800000000000:7143118a605c622c,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,181.9,15,23.110540986151328,23.110540986151328,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51133,1755519240000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,51134.0,1.7555193e+18,181.99,181.8475,181.85,TRANSFERRED_BOUNDARY_OB_OVERLAP,4.97763513608156,0.1571230367523047,0.33958192188230807,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.333333333333207,-8.833333333333018,,,,,,
SOLUSDT:ACTIVE_POOL:HIGH:1755554100000000000:a12116729046fdcd,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,183.71,15,19.053302499926012,19.053302499926012,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51716,1755554220000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,51717.0,1.75555428e+18,184.16,183.72,183.89,DIRECTIONAL_FVG,6.911361905571668,0.8525383761601291,0.2083613563733617,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.194956353055353,-7.177497575169914,,,,,,
SOLUSDT:ACTIVE_POOL:HIGH:1755509400000000000:f29dd94ecfbf433f,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,181.57,15,16.480240474064285,16.480240474064285,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50987,1755510480000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,50988.0,1.75551054e+18,181.89,181.47,181.62,DIRECTIONAL_FVG,5.59220682343185,0.3699846012096801,0.21271236873431235,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.171494785631445,-4.432213209733421,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1754673300000000000:68d39060c42724a3,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,115949.9,15,13.403397298978833,13.403397298978833,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50527,1755482880000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50538.0,1.75548354e+18,115711.0,115962.5,116077.5,DIRECTIONAL_FVG,6.132554261719026,0.16508129058474727,0.31958531073023655,10.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.10993147663478,-1.2444980344872354,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755464400000000000:9cf464cce1c4172f,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0688,1440,557.1393525568365,557.1393525568365,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,1440,True,50475,1755479760000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50489.0,1.7554806e+18,3.054,3.0696,3.075,DIRECTIONAL_FVG,9.652545242730646,1.027672351901349,0.3937839313588654,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,4.045849945632466,-0.5617977528089849,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1755507600000000000:34d112493c3e322d,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,115008.4,15,13.687083396965043,13.687083396965043,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50947,1755508080000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,50949.0,1.7555082e+18,114930.0,114980.9,114996.8,DIRECTIONAL_FVG,5.402749954914559,0.6743146754433891,0.4992519525031198,3.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.9765126493112937,-7.781368753773058,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1755585900000000000:d8eb7d3980e034f0,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3.0024,15,17.221372360979025,17.221372360979025,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52277,1755587880000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52278.0,1.75558794e+18,2.9983,3.0041,3.006,DIRECTIONAL_FVG,4.104878008189594,0.12382374748475897,0.06233866457328738,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.9148351648348583,-7.898351648351022,,,,,,
BTCUSDT:15m:LOW:c3536:s2:1755636300000000000,BTCUSDT,DEFENDED_INTRADAY_SWING,LOW,112858.8,15,3.3680961905251974,3.3680961905251974,1,DEFENDED_INTRADAY_SWING,15,False,53237,1755645480000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,53241.0,1.75564572e+18,112815.1,112846.8,112872.1,TRANSFERRED_BOUNDARY_OB_OVERLAP,6.434261710824995,0.4465908797012724,0.595156863637301,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.828157349896614,-3.1746031746033023,,,,,,
XRPUSDT:ACTIVE_POOL:HIGH:1755513900000000000:92813e505af85443,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.9709,15,14.492434111166446,14.492434111166446,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51080,1755516060000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,51081.0,1.75551612e+18,2.9728,2.971,2.971704,TRANSFERRED_BOUNDARY_OB_OVERLAP,3.487023875341683,-0.29438607411987067,0.5180132068894961,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.7812499999998224,-10.781249999999822,,,,,,
XRPUSDT:ACTIVE_POOL:HIGH:1755598500000000000:3ad78f344b5ba3e2,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3.0267,15,31.697907068712297,31.697907068712297,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52647,1755610080000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,52653.0,1.75561044e+18,3.0365,3.0153,3.0218,DIRECTIONAL_FVG,18.232624113476952,-0.2880976198183267,0.09809632008495205,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.7804054054053644,-0.2770270270270238,,,,,,
XRPUSDT:CONFLUENCE:HIGH:52646:0baca1866fd3b765,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL+DEFENDED_INTRADAY_SWING,HIGH,3.0234,60,49.22431308511953,59.790431348451854,2,ACCUMULATED_EQUAL_HIGH_LOW_POOL|DEFENDED_INTRADAY_SWING,15|60,True,52646,1755610020000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,52653.0,1.75561044e+18,3.0365,3.0153,3.0218,DIRECTIONAL_FVG,18.19953810623735,-0.3940734164618477,0.09809632008495205,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.7804054054053644,-0.2770270270270238,,,,,,
BTCUSDT:15m:HIGH:c3424:s2:1755535500000000000,BTCUSDT,DEFENDED_INTRADAY_SWING,HIGH,116304.3,15,3.25679525077574,3.25679525077574,1,DEFENDED_INTRADAY_SWING,15,False,51438,1755537540000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,51439.0,1.7555376e+18,116387.2,116284.3,116320.1,DIRECTIONAL_FVG,4.293474331899086,0.285416958997096,0.45964368442270104,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.7629218454606135,-4.5945456739470885,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755010800000000000:333fb7014a6ca43f,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,175.84,15,27.237816590971775,27.237816590971775,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52971,1755629520000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52973.0,1.75562964e+18,175.71,176.0,176.29,ORDER_BLOCK,6.468085106382977,0.75727652626539,0.1823319808786626,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.759999999999991,-1.1866666666666863,,,,,,
SOLUSDT:ACTIVE_POOL:HIGH:1755518400000000000:f75ffcdca170d46d,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,181.9,60,44.11210475560367,44.11210475560367,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,51141,1755519720000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,51144.0,1.7555199e+18,182.09,181.83,181.95,DIRECTIONAL_FVG,5.061014904303447,-0.9890258711570827,0.2468939146383394,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.7222222222220904,-7.249999999999763,,,,,,
XRPUSDT:ACTIVE_POOL:HIGH:1755516900000000000:fad34b77682b9172,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.9772,15,28.86588406066283,28.86588406066283,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51157,1755520680000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,51172.0,1.75552158e+18,2.9845,2.9781,2.9791,DIRECTIONAL_FVG_OB_OVERLAP,5.383365864665635,0.22065489166040017,0.3902444024495764,6.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.503649635036419,-1.7427007299269495,,,,,,
ETHUSDT:ACTIVE_POOL:HIGH:1755524100000000000:2e5d7e068f3d4da8,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,4366.91,5,12.374916004268595,12.374916004268595,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,True,51215,1755524160000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,51216.0,1.75552422e+18,4368.01,4364.4842,4367.7458,TRANSFERRED_BOUNDARY,6.807767856138291,1.1984570177391074,0.22373934645341806,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.5032649253730357,-1.5592350746268422,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1755549000000000000:138068fa15a4f441,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,116139.7,15,17.807107596497165,17.807107596497165,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51638,1755549540000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,51641.0,1.75554972e+18,115929.9,116021.6,116095.7,DIRECTIONAL_FVG,7.0254555475368745,1.2377097926438854,0.2556015862798857,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.262471920628901,-5.365499812804077,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755636300000000000:25b24dbb371e1c3a,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4112.36,15,33.28788063956494,33.28788063956494,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,53244,1755645900000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,53251.0,1.75564632e+18,4101.76,4122.0,4125.02,DIRECTIONAL_FVG,4.772658151245142,0.015175885017837934,0.5010988741475783,4.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.2396408158309242,-3.7208808058113703,,,,,,
ETHUSDT:ACTIVE_POOL:HIGH:1755592800000000000:a1da78a528b16317,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,4244.0,5,7.981169950594634,7.981169950594634,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,True,52370,1755593460000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,52371.0,1.75559352e+18,4263.0,4242.99,4248.05,DIRECTIONAL_FVG,10.97730327005915,2.6897043254675648,0.528106842982585,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.175766598906156,-0.4455006155695829,,,,,,
SOLUSDT:ACTIVE_POOL:HIGH:1755574200000000000:d35b2fedb08b072e,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,183.05,15,12.309768029419256,12.309768029419256,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52650,1755610260000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,52652.0,1.75561038e+18,183.37,182.9897,183.11030000000002,TRANSFERRED_BOUNDARY_OB_OVERLAP,12.894736842105358,2.769976060538191,0.3082140539081187,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.151162790697686,-0.761627906976746,,,,,,
XRPUSDT:ACTIVE_POOL:LOW:1754487000000000000:3bc3478f91db635a,XRPUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2.9175,60,81.5320002501935,81.5320002501935,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,52837,1755621480000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52859.0,1.7556228e+18,2.9063,2.9115,2.9122,DIRECTIONAL_FVG,4.248080701948763,0.06554294409675517,0.22730382229509347,6.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.0999213217939254,-1.7623918174665734,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755546000000000000:076b8507da227167,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,182.88,15,23.140527735784833,23.140527735784833,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51590,1755546660000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,51594.0,1.7555469e+18,182.65,182.97,183.04,ORDER_BLOCK,5.576818655811854,-0.1836776632610926,0.14539419985639146,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,3.0178571428571264,-2.2142857142857215,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1754721900000000000:3040b2bedb4a7227,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4141.17,15,20.134237987172696,20.134237987172696,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52859,1755622800000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,52870.0,1.75562346e+18,4131.61,4137.94,4138.77,ORDER_BLOCK,4.2323557868454165,-0.18293176088351634,0.5142064495401395,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.9985984583040404,-2.3489838822704563,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755644400000000000:f7bbe342ddd0db17,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,177.74,15,17.75935777186129,17.75935777186129,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,53244,1755645900000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,53251.0,1.75564632e+18,177.28,177.98,178.21,DIRECTIONAL_FVG,4.9420097821486735,0.09467461036621755,0.24969009040277187,6.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.998236331569495,-7.838526357044426,,,,,,
BTCUSDT:ACTIVE_POOL:HIGH:1755515400000000000:90567a2e89f2ac4e,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,115222.0,5,10.26725407495671,10.26725407495671,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,True,51157,1755520680000000000,0.0,FAILED_AUCTION_REVERSAL,SHORT,51167.0,1.75552128e+18,115305.2,115270.9,115278.4,ORDER_BLOCK,7.680407717516008,-0.07313769923603022,0.16135683663579325,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.964497041420204,-8.389792899408485,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1755558000000000000:89fed26da84efe70,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,115929.9,60,61.05422000827575,61.05422000827575,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,True,51863,1755563040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,51871.0,1.75556352e+18,115463.8,115799.9,115875.0,DIRECTIONAL_FVG,16.711644388343906,3.223224872887931,0.5244456074038286,3.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.891339587541409,-2.7010859238094618,,,,,,
SOLUSDT:ACTIVE_POOL:HIGH:1755584100000000000:d9dfb7e50a81eeeb,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,180.5,15,21.68580794126269,21.68580794126269,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52372,1755593580000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,LONG,52385.0,1.75559436e+18,181.04,180.51,180.62,DIRECTIONAL_FVG,5.163602169925811,0.16523662308053122,0.5468635785816081,3.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.7450980392157915,-0.06033182503769698,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755537300000000000:6b48b0b8be273eeb,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,181.66,15,15.299259976647749,15.299259976647749,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51871,1755563520000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,51872.0,1.75556358e+18,181.1,181.5916,181.7402,TRANSFERRED_BOUNDARY_OB_OVERLAP,11.999999999998757,-0.14880889875905529,0.04602053769013601,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.664062499999995,-4.007812499999993,,,,,,
SOLUSDT:ACTIVE_POOL:LOW:1755529200000000000:5cb734c1785036ab,SOLUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,180.26,15,29.09998990154486,29.09998990154486,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,52059,1755574800000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,52062.0,1.75557498e+18,179.4,180.21439999999998,180.27,TRANSFERRED_BOUNDARY_OB_OVERLAP,7.470286859634594,1.2050804967456088,0.6008329558942178,2.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.6166742183960903,-1.0647938377888815,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1755487800000000000:04bc109f54bc6e47,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,115241.1,15,11.92523407222138,11.92523407222138,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,50613,1755488040000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,50615.0,1.75548816e+18,115129.8,115224.951,115242.1,TRANSFERRED_BOUNDARY_OB_OVERLAP,5.613605033130877,-1.0620252079353407,0.06403377863559624,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.5219047619047434,-2.9974603174603542,,,,,,
BTCUSDT:ACTIVE_POOL:LOW:1755537300000000000:9a989df5ee54f53e,BTCUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,115773.3,15,14.81182502715396,14.81182502715396,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51871,1755563520000000000,0.0,FAILED_AUCTION_REVERSAL,LONG,51872.0,1.75556358e+18,115463.8,115755.861,115790.739,TRANSFERRED_BOUNDARY_OB_OVERLAP,12.480836236934454,-3.4007599703069444,0.03672410562389867,0.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.3522322651329044,-4.177211722815743,,,,,,
ETHUSDT:ACTIVE_POOL:LOW:1755539100000000000:d22069552f8359e5,ETHUSDT,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,4294.26,15,19.253993408537,19.253993408537,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,True,51863,1755563040000000000,0.0,ACCEPTED_AUCTION_CONTINUATION,SHORT,51871.0,1.75556352e+18,4265.0,4283.53,4284.58,DIRECTIONAL_FVG,12.02960441231164,1.7162125506657095,0.3435026584525577,7.0,NO_FINAL_FLOW_CONTROL_ON_DEFENDED_RETURN,2.2649408815134917,-2.670524733616889,,,,,,
