ts,nav
1710028800000000000,10000.0
1710028860000000000,10000.0
1710028920000000000,10000.0
1710028980000000000,10000.0
1710029040000000000,10000.0
1710029100000000000,10000.0
1710029160000000000,10000.0
1710029220000000000,10000.0
1710029280000000000,10000.0
1710029340000000000,10000.0
1710029400000000000,10000.0
1710029460000000000,10000.0
1710029520000000000,10000.0
1710029580000000000,10000.0
1710029640000000000,10000.0
1710029700000000000,10000.0
1710029760000000000,10000.0
1710029820000000000,10000.0
1710029880000000000,10000.0
1710029940000000000,10000.0
1710030000000000000,10000.0
1710030060000000000,10000.0
1710030120000000000,10000.0
1710030180000000000,10000.0
1710030240000000000,10000.0
1710030300000000000,10000.0
1710030360000000000,10000.0
1710030420000000000,10000.0
1710030480000000000,10000.0
1710030540000000000,10000.0
1710030600000000000,10000.0
1710030660000000000,10000.0
1710030720000000000,10000.0
1710030780000000000,10000.0
1710030840000000000,10000.0
1710030900000000000,10000.0
1710030960000000000,10000.0
1710031020000000000,10000.0
1710031080000000000,10000.0
1710031140000000000,10000.0
1710031200000000000,10000.0
1710031260000000000,10000.0
1710031320000000000,10000.0
1710031380000000000,10000.0
1710031440000000000,10000.0
1710031500000000000,10000.0
1710031560000000000,10000.0
1710031620000000000,10000.0
1710031680000000000,10000.0
1710031740000000000,10000.0
1710031800000000000,10000.0
1710031860000000000,10000.0
1710031920000000000,10000.0
1710031980000000000,10000.0
1710032040000000000,10000.0
1710032100000000000,10000.0
1710032160000000000,10000.0
1710032220000000000,10000.0
1710032280000000000,10000.0
1710032340000000000,10000.0
1710032400000000000,10000.0
1710032460000000000,10000.0
1710032520000000000,10000.0
1710032580000000000,10000.0
1710032640000000000,10000.0
1710032700000000000,10000.0
1710032760000000000,10000.0
1710032820000000000,10000.0
1710032880000000000,10000.0
1710032940000000000,10000.0
1710033000000000000,10000.0
1710033060000000000,10000.0
1710033120000000000,10000.0
1710033180000000000,10000.0
1710033240000000000,10000.0
1710033300000000000,10000.0
1710033360000000000,10000.0
1710033420000000000,10000.0
1710033480000000000,10000.0
1710033540000000000,10000.0
1710033600000000000,10000.0
1710033660000000000,10000.0
1710033720000000000,10000.0
1710033780000000000,10000.0
1710033840000000000,10000.0
1710033900000000000,10000.0
1710033960000000000,10000.0
1710034020000000000,10000.0
1710034080000000000,10000.0
1710034140000000000,10000.0
1710034200000000000,10000.0
1710034260000000000,10000.0
1710034320000000000,10000.0
1710034380000000000,10000.0
1710034440000000000,10000.0
1710034500000000000,10000.0
1710034560000000000,10000.0
1710034620000000000,10000.0
1710034680000000000,10000.0
1710034740000000000,10000.0
1710034800000000000,10000.0
1710034860000000000,10000.0
1710034920000000000,10000.0
1710034980000000000,10000.0
1710035040000000000,10000.0
1710035100000000000,10000.0
1710035160000000000,10000.0
1710035220000000000,10000.0
1710035280000000000,10000.0
1710035340000000000,10000.0
1710035400000000000,10000.0
1710035460000000000,10000.0
1710035520000000000,10000.0
1710035580000000000,10000.0
1710035640000000000,10000.0
1710035700000000000,10000.0
1710035760000000000,10000.0
1710035820000000000,10000.0
1710035880000000000,10000.0
1710035940000000000,10000.0
1710036000000000000,10000.0
1710036060000000000,10000.0
1710036120000000000,10000.0
1710036180000000000,10000.0
1710036240000000000,10000.0
1710036300000000000,10000.0
1710036360000000000,10000.0
1710036420000000000,10000.0
1710036480000000000,10000.0
1710036540000000000,10000.0
1710036600000000000,10000.0
1710036660000000000,10000.0
1710036720000000000,10000.0
1710036780000000000,10000.0
1710036840000000000,10000.0
1710036900000000000,10000.0
1710036960000000000,10000.0
1710037020000000000,10000.0
1710037080000000000,10000.0
1710037140000000000,10000.0
1710037200000000000,10000.0
1710037260000000000,10000.0
1710037320000000000,10000.0
1710037380000000000,10000.0
1710037440000000000,10000.0
1710037500000000000,10000.0
1710037560000000000,10000.0
1710037620000000000,10000.0
1710037680000000000,10000.0
1710037740000000000,10000.0
1710037800000000000,10000.0
1710037860000000000,10000.0
1710037920000000000,10000.0
1710037980000000000,10000.0
1710038040000000000,10000.0
1710038100000000000,10000.0
1710038160000000000,10000.0
1710038220000000000,10000.0
1710038280000000000,10000.0
1710038340000000000,10000.0
1710038400000000000,10000.0
1710038460000000000,10000.0
1710038520000000000,10000.0
1710038580000000000,10000.0
1710038640000000000,10000.0
1710038700000000000,10000.0
1710038760000000000,10000.0
1710038820000000000,10000.0
1710038880000000000,10000.0
1710038940000000000,10000.0
1710039000000000000,10000.0
1710039060000000000,10000.0
1710039120000000000,10000.0
1710039180000000000,10000.0
1710039240000000000,10000.0
1710039300000000000,10000.0
1710039360000000000,10000.0
1710039420000000000,10000.0
1710039480000000000,10000.0
1710039540000000000,10000.0
1710039600000000000,10000.0
1710039660000000000,10000.0
1710039720000000000,10000.0
1710039780000000000,10000.0
1710039840000000000,10000.0
1710039900000000000,10000.0
1710039960000000000,10000.0
1710040020000000000,10000.0
1710040080000000000,10000.0
1710040140000000000,10000.0
1710040200000000000,10000.0
1710040260000000000,10000.0
1710040320000000000,10000.0
1710040380000000000,10000.0
1710040440000000000,10000.0
1710040500000000000,10000.0
1710040560000000000,10000.0
1710040620000000000,10000.0
1710040680000000000,10000.0
1710040740000000000,10000.0
1710040800000000000,10000.0
1710040860000000000,10000.0
1710040920000000000,10000.0
1710040980000000000,10000.0
1710041040000000000,10000.0
1710041100000000000,10000.0
1710041160000000000,10000.0
1710041220000000000,10000.0
1710041280000000000,10000.0
1710041340000000000,10000.0
1710041400000000000,10000.0
1710041460000000000,10000.0
1710041520000000000,10000.0
1710041580000000000,10000.0
1710041640000000000,10000.0
1710041700000000000,10000.0
1710041760000000000,10000.0
1710041820000000000,10000.0
1710041880000000000,10000.0
1710041940000000000,10000.0
1710042000000000000,10000.0
1710042060000000000,10000.0
1710042120000000000,10000.0
1710042180000000000,10000.0
1710042240000000000,10000.0
1710042300000000000,10000.0
1710042360000000000,10000.0
1710042420000000000,10000.0
1710042480000000000,10000.0
1710042540000000000,10000.0
1710042600000000000,10000.0
1710042660000000000,10000.0
1710042720000000000,10000.0
1710042780000000000,10000.0
1710042840000000000,10000.0
1710042900000000000,10000.0
1710042960000000000,10000.0
1710043020000000000,10000.0
1710043080000000000,10000.0
1710043140000000000,10000.0
1710043200000000000,10000.0
1710043260000000000,10000.0
1710043320000000000,10000.0
1710043380000000000,10000.0
1710043440000000000,10000.0
1710043500000000000,10000.0
1710043560000000000,10000.0
1710043620000000000,10000.0
1710043680000000000,10000.0
1710043740000000000,10000.0
1710043800000000000,10000.0
1710043860000000000,10000.0
1710043920000000000,10000.0
1710043980000000000,10000.0
1710044040000000000,10000.0
1710044100000000000,10000.0
1710044160000000000,10000.0
1710044220000000000,10000.0
1710044280000000000,10000.0
1710044340000000000,10000.0
1710044400000000000,10000.0
1710044460000000000,10000.0
1710044520000000000,10000.0
1710044580000000000,10000.0
1710044640000000000,10000.0
1710044700000000000,10000.0
1710044760000000000,10000.0
1710044820000000000,10000.0
1710044880000000000,10000.0
1710044940000000000,10000.0
1710045000000000000,10000.0
1710045060000000000,10000.0
1710045120000000000,10000.0
1710045180000000000,10000.0
1710045240000000000,10000.0
1710045300000000000,10000.0
1710045360000000000,10000.0
1710045420000000000,10000.0
1710045480000000000,10000.0
1710045540000000000,10000.0
1710045600000000000,10000.0
1710045660000000000,10000.0
1710045720000000000,10000.0
1710045780000000000,10000.0
1710045840000000000,10000.0
1710045900000000000,10000.0
1710045960000000000,10000.0
1710046020000000000,10000.0
1710046080000000000,10000.0
1710046140000000000,10000.0
1710046200000000000,10000.0
1710046260000000000,10000.0
1710046320000000000,10000.0
1710046380000000000,10000.0
1710046440000000000,10000.0
1710046500000000000,10000.0
1710046560000000000,10000.0
1710046620000000000,10000.0
1710046680000000000,10000.0
1710046740000000000,10000.0
1710046800000000000,10000.0
1710046860000000000,10000.0
1710046920000000000,10000.0
1710046980000000000,10000.0
1710047040000000000,10000.0
1710047100000000000,10000.0
1710047160000000000,10000.0
1710047220000000000,10000.0
1710047280000000000,10000.0
1710047340000000000,10000.0
1710047400000000000,10000.0
1710047460000000000,10000.0
1710047520000000000,10000.0
1710047580000000000,10000.0
1710047640000000000,10000.0
1710047700000000000,10000.0
1710047760000000000,10000.0
1710047820000000000,10000.0
1710047880000000000,10000.0
1710047940000000000,10000.0
1710048000000000000,10000.0
1710048060000000000,10000.0
1710048120000000000,10000.0
1710048180000000000,10000.0
1710048240000000000,10000.0
1710048300000000000,10000.0
1710048360000000000,10000.0
1710048420000000000,10000.0
1710048480000000000,10000.0
1710048540000000000,10000.0
1710048600000000000,10000.0
1710048660000000000,10000.0
1710048720000000000,10000.0
1710048780000000000,10000.0
1710048840000000000,10000.0
1710048900000000000,10000.0
1710048960000000000,10000.0
1710049020000000000,10000.0
