plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,move_3,flow_3,efficiency_3,location_3,move_15,flow_15,efficiency_15,location_15,move_60,flow_60,efficiency_60,location_60,move_240,flow_240,efficiency_240,location_240,context_scale,context_age,source_strength,body,wick,activity,range_expansion,impact_residual,flow_change,basis,basis_change,basis_dislocation,market_5,market_15,market_60,relative_15,relative_60,context_15,context_60,channel_location,source_age,source_kind,event_age,penetration,event_flow,event_activity,return_depth,return_activity,origin_overlap,entry_distance,risk_range,risk_bps,cost_r,planned_rr,target_range,is_origin_return,acceptance,control_frame,attack_flow,attack_progress,attack_activity,response_progress,response_flow,response_activity,retracement_flow,retracement_efficiency,liquidity_origin_overlap,m_opponent_markout_1,m_own_markout_1,m_trapped_opponent_1,m_trapped_self_1,m_extreme_flow_1,m_extreme_share_1,m_late_flow_1,m_late_progress_1,m_flow_price_alignment_1,m_opponent_markout_5,m_own_markout_5,m_trapped_opponent_5,m_trapped_self_5,m_extreme_flow_5,m_extreme_share_5,m_late_flow_5,m_late_progress_5,m_flow_price_alignment_5,x_spot_move_15,x_relative_move_15,x_spot_flow_15,x_relative_flow_15,x_oi_change_15,x_spot_move_60,x_relative_move_60,x_spot_flow_60,x_relative_flow_60,x_oi_change_60,x_index_basis,x_premium,x_premium_change,x_spot_activity,x_futures_activity,label_closed,label_net_r,label_win,label_hold,label_ambiguous,month,forecast,utility
BTCUSDT:15:1755126000000000000:1:1755134220000000000:1,BTCUSDT:15:1755126000000000000:1,BTCUSDT,1,1755134220000000000,1755128340000000000,123432.1,123272.0,123750.29999999999,1.987507807620056,123680.0,1.584962500721156,15:1755126000000000000:1,OBSERVED_OPPOSING_STRUCTURE,123323.9,123464.4,124545.6,123272.1,CONTROL_ACCEPTANCE_RETURN,-1.066802133604275,-0.4595424045572826,-1.0,-0.7650933040614308,-2.288544577089171,-0.36421984174949357,-0.4337987481945113,-0.8854594112399435,-2.056896113792213,-0.015696367550442094,-0.07711352772011265,-0.943959497206694,2.4566929133858744,0.02241796948731423,0.031130508670967224,0.0020165807752632325,0.0,0.0,2.2108506363027383,-0.8289962825278219,0.16994158258098516,1.0816585227378612,0.868672719971949,-0.06368726551198223,-0.5232445586985249,0.0,0.01812950474966435,-0.17190592312690073,-0.36191526073620606,-0.4829046030208602,-1.125997903200986,-1.805639974068311,-0.9308982105912271,1.0,1.0,-1.6843131522651902,1.2809338454620645,0.0,4.59511985013459,1.117094234188447,0.16687688029872605,2.1766614110446554,1.2863909426986975,1.0816585227378612,0.0,-1.259334518669017,0.8133096266192889,12.97069400909535,0.9245625234228271,1.987507807620056,1.616459232918389,1.0,1.0,1.584962500721156,0.16687688029872602,1.2476504953010294,0.41944784023660825,1.677927355854739,0.025471456414182688,0.5402996481195556,-0.6132326759319321,-1.0,0.0,-0.06936604847501938,-0.037043752546406586,0.18563847169993725,0.17740413603914246,-0.7091827104567764,0.2926249994246556,-0.769107325503474,-0.037589821599554166,0.9336502014755592,-0.03163151734689718,0.004951334999854069,0.11605212331325201,0.22186772427603482,-0.28273573159914356,0.32720679424144616,-0.25502050234866946,-0.037439605690719545,0.7743141384335732,-2.297877078822232,0.013498709669225124,-0.3219101857446221,-0.04230965600487174,3.6510556427415963,-1.991871539935303,-0.06165826810583142,-0.11797806360392907,0.1022816960534869,26.8977961899175,0.02544971927642692,-0.047099999999999996,-0.4475,0.5222116353597713,0.5377396392361987,1755135300000000000,0.6845803745374246,1,18.0,False,2025-08,0.5,0.07543747657717292
XRPUSDT:5:1755135600000000000:1:1755136980000000000:1,XRPUSDT:5:1755135600000000000:1,XRPUSDT,-1,1755136980000000000,1755136260000000000,3.3228,3.3318000000000003,3.3111,1.299999999999931,3.3304,0.0,5:1755135600000000000:1,OBSERVED_OPPOSING_STRUCTURE,3.3209,3.3256,3.3317,3.311,CONTROL_REJECTION_RETURN,-0.15873015873016544,-0.03837140261177083,-0.19480519480518432,-0.9365079365079432,-0.35978835978836876,0.05408717410168066,-0.08212560386473533,-0.1400966183574821,-2.857142857142884,0.010345387817360724,-0.14531754574811737,-0.6382113821138151,-6.582010582010591,0.024175264317162434,-0.10418760469011733,-0.7581521739130397,0.0,0.0,4.158730158730165,-0.7301587301587235,-0.20634920634921977,0.41532591047336653,0.7235782977624792,-0.09991554188446666,-0.48267227623483056,-0.19589284659504713,-0.2121142518674013,-0.030693705553699543,-0.2773737695996248,0.5947642295436691,-1.6843110882053682,-0.9545525893320379,-1.1728317689375156,-0.0,-0.0,-1.5631094756210029,1.1631508098056809,0.0,2.5649493574615367,0.13756613756614652,-0.02494503965869683,1.7775785014866754,0.6082474226804114,0.4691756815237494,0.0,0.8042328042328132,0.9523809523809926,27.08559046587318,0.44363999999998316,1.299999999999931,1.2380952380952246,1.0,0.0,0.0,-0.024945039658696894,-0.2328042328042552,0.6846627545326005,0.8888888888889359,0.3926046744632526,0.5561512985084714,-0.1354746682384537,-0.45614035087717864,0.0,-0.026031208797915335,-0.04277689346865759,0.0054132677069615165,0.24487333447026793,0.17543987843972664,0.10534939410878577,0.05288288390319038,-0.08467647143144906,0.8035753549651732,-0.03249768555694206,0.026680710363984735,0.10219382285526377,0.25159942497564847,0.14380012486535826,0.19513355833723545,0.2777495749550357,-0.004223936333641103,0.6140230625628037,-0.381204811001799,0.02123225181356343,0.0487594205355169,0.0053277535661639605,5.543070408222661,-2.8584912050815245,-0.010323030495094386,0.0059342763835519945,0.00441111143380871,62.16569853727094,-0.8712387737719318,-0.5229,0.9694,0.6714942203740275,0.7549832856054632,1755137100000000000,-0.9750635232614698,0,2.0,False,2025-08,0.5,0.5563600000000168
XRPUSDT:5:1755093300000000000:1:1755138240000000000:1,XRPUSDT:5:1755093300000000000:1,XRPUSDT,1,1755138240000000000,1755135240000000000,3.3071,3.2838999999999996,3.3322,1.0818965517240982,3.3113,0.0,5:1755093300000000000:1,OBSERVED_OPPOSING_STRUCTURE,3.3012,3.311,3.3393,3.311,CONTROL_ACCEPTANCE_RETURN,-0.33918128654970275,-0.1363839059568051,-0.7073170731707475,-0.8245614035087145,-3.309941520467873,-0.20434000682308454,-0.7971830985915458,-0.9694189602446383,1.3918128654971313,-0.010671368481269015,0.06890561667631896,-0.33609958506224036,5.415204678362678,-0.03515880102271619,0.0751745413216433,0.19095477386934778,0.0,0.0,7.4967741935482515,-0.4736842105262604,-0.26315789473681134,0.3204303332524397,0.5131758011109446,-0.021640287208569142,0.0026585049266638627,0.10157038243585603,-2.0389100018602946,-0.04926687596261032,-0.038502124328253506,-1.1539220563171104,-0.26118240263360987,-2.156019464150763,1.6529952681307412,0.0,0.0,0.581232750690021,4.947340443723942,0.0,3.9318256327243257,2.3859649122807447,0.07567509421924772,2.276792229136852,1.1499999999999992,0.6029006763465077,0.0,-0.4912280701754459,2.713450292397778,70.15209700341856,0.17045689655172003,1.0818965517240982,2.935672514619902,1.0,1.0,1.584962500721156,0.07567509421924777,1.9766081871345569,0.45933733374679153,1.0175438596491082,-0.0041157170601423395,0.893270105471388,-0.17454299806440593,-0.8952380952380852,0.0,-0.039135594794453304,-0.006145832025589175,0.14943828429771128,0.3059369294924766,-0.10704164411641481,0.35649941387858625,-0.27170101611762115,-0.07016270912793236,0.9066975877957671,-0.027286484229121517,0.018249932258215765,0.169459348757165,0.3025703565387171,-0.058197180152097835,0.319881598032376,0.03770462733008791,-0.05840181378810611,0.5062516159001055,-3.285449894831885,-0.010409746348865618,-0.341341038321021,0.1370010314979362,8.335265149490567,1.3243819118689686,0.06994107008156504,0.03565374908328291,-0.046325117564551904,89.52380799748028,3.128219659538356,1.7511999999999999,-4.138400000000001,0.7599809246573954,0.7778588500021165,1755139620000000000,0.8167684717763474,1,23.0,False,2025-08,0.5,0.82954310344828
XRPUSDT:60:1755093600000000000:1:1755139620000000000:1,XRPUSDT:60:1755093600000000000:1,XRPUSDT,-1,1755139620000000000,1755137400000000000,3.3329,3.3394000000000004,3.3111,3.3538461538459226,3.3366,3.584962500721156,60:1755093600000000000:1,OBSERVED_OPPOSING_STRUCTURE,3.3323,3.3346,3.3351,3.3061,CONTROL_REJECTION_RETURN,-0.8584905660377327,-0.15236089567195293,-0.6546762589927915,-0.8058252427184676,-1.4433962264150595,-0.061073805410416494,-0.3549883990719161,-0.8837209302325701,-1.5377358490565571,0.017257938890905985,-0.09872804360993123,-0.6144578313252942,-4.150943396226355,0.03268528293966294,-0.07035497281739708,-0.8199718706047767,0.0,0.0,3.8150684931506893,-0.777777777777796,0.024691358024689327,0.7611611514001075,0.9584588262804299,-0.3332459429923484,-0.47529028409708357,0.4292473784328621,0.4194653027633777,0.5171817417220939,-0.9201644507929617,-1.8610514912866478,-1.8986283558583217,0.4176552648715883,0.36089250680176455,-1.0,-0.0,-0.25665185185185146,2.5776883832389665,0.0,3.6375861597263857,0.2547169811321063,-0.05001869543277787,2.213103778776258,0.8786885245901699,0.7611611514001075,0.0,0.34905660377356196,0.6132075471698389,19.502535329594032,0.615904615384578,3.3538461538459226,2.0566037735848566,1.0,0.0,0.0,-0.05001869543277777,-0.21698113207546538,0.9665315396132712,1.0660377358490694,0.14427713445254337,0.589556794823304,-0.38152932313789145,-1.0,0.0,-0.057960025595057744,0.026860474564140136,0.17353086016890212,0.21958685823848745,-0.3790068925075458,0.5119237027848705,-0.4402051873139,-0.08492859407912948,0.823112698318821,-0.011085862821040847,0.018194178118987027,0.1415437250413401,0.2929361247104147,-0.06591784866666117,0.3035688779756128,-0.3198410294325768,-0.11542979863691316,0.5577513774335049,-1.3902778109874823,-0.056441614672477124,-0.09883198547795342,0.03775818006753714,17.87574530023761,-1.494559837822558,-0.04694856938247921,0.027472961347201744,-0.010215022456295783,38.445565869622556,-2.622068123399046,-2.5943,-1.5622999999999998,0.5122126344716462,0.5781300457509613,1755140040000000000,-0.9692442719949873,0,7.0,False,2025-08,0.5,0.38409538461542203
ETHUSDT:15:1755135900000000000:1:1755139920000000000:1,ETHUSDT:15:1755135900000000000:1,ETHUSDT,1,1755139920000000000,1755134460000000000,4750.42,4732.599999999999,4768.99,1.0420875420874895,4748.0,1.584962500721156,15:1755135900000000000:1,OBSERVED_OPPOSING_STRUCTURE,4740.0,4751.01,4769.0,4751.01,CONTROL_ACCEPTANCE_RETURN,-0.3416840640222611,-0.3082310716650508,-0.6680272108843008,-0.514124293785363,-0.7738343771746677,-0.11170348656012749,-0.23469818488813562,-0.7925711529185064,2.2491301322198995,0.03082032254349108,0.18768873403019892,0.291110263258302,-1.7459986082115753,-0.0003663849848548166,-0.028573380860731978,0.14455037361505108,3.584962500721156,1.0531499145913523,1.4371257485029985,-0.725978647686873,0.23606168446025239,0.8064847313068783,0.9730701216530667,-0.04027749692602084,-0.5543087520872758,-1.2043139194828356,-0.8507689232684079,-0.6130772404908328,-0.002095535598075217,0.9266542784626393,1.9861722089670963,-1.7004886556373071,0.2629579232528032,0.0,1.0,0.24495238095239213,1.4816045409242156,0.0,2.833213344056216,1.22268615170493,0.344948492378514,2.8880165310507286,0.8847619047619013,0.7251947889719168,1.0,0.16840640222686787,1.2400835073069418,37.51247258137305,0.3192936026935916,1.0420875420874895,1.2922755741127245,1.0,1.0,0.0,0.3449484923785139,1.5699373695198096,1.4796779499414667,0.015309672929732522,-0.13602661883321232,1.5737214038826843,-0.4255837346015098,-0.7475035663337545,1.0,-0.05622823901569716,-0.003076890979067827,0.310442324648507,0.126122228630525,-0.5718672026658409,0.39162031577225526,0.1542083372277788,0.05776931413347917,0.9496740889141166,-0.016532145762076237,0.011408669014706245,0.3601138098256148,0.1427827146302886,-0.3128312582878343,0.31116726334466843,0.10922028692432424,0.06369695689339631,0.45302557978614716,-0.7824901088785788,0.009560034175790898,0.33755375573554397,-0.4492572422956712,-43.849199103060954,2.173703107814696,0.08311300679726388,0.1838874631297062,-0.15306714058621504,-49.05860388463523,-2.9452610094449216,-1.7326000000000001,-1.049,0.8381141288479037,0.6633778928519392,1755142920000000000,0.6156265316019559,1,50.0,False,2025-08,0.5,0.6807063973064085
BTCUSDT:5:1755135300000000000:1:1755140940000000000:1,BTCUSDT:5:1755135300000000000:1,BTCUSDT,1,1755140940000000000,1755140520000000000,123730.0,123607.4,123923.0,1.574225122349028,123811.7,0.0,5:1755135300000000000:1,OBSERVED_OPPOSING_STRUCTURE,123702.3,123733.0,123923.1,123661.1,CONTROL_ACCEPTANCE_RETURN,-0.9781865965834734,-0.48916627890509623,-1.0,-1.0,0.12457293035478102,-0.07624486055738662,0.03254153508169428,-0.2237008871990004,1.0869908015768879,-0.04325044115656368,0.0741856794375118,0.39142767097382913,3.0486202365308803,0.000681146983935077,0.043792754564262536,-0.023915636181034317,0.0,0.0,1.6341408195607723,-0.9987515605492407,-0.0012484394507592197,0.49529930923014176,0.767602582700399,-0.0361659226347269,-0.7242370765685366,-0.008082107749718404,-1.0405828294302033,-0.4140048204627014,-0.2620207927225431,-0.2226898473620784,1.2647950397776353,0.3472627777168594,-0.17780423820074742,1.0,1.0,-0.31210723879355307,2.91235066461494,0.0,2.0794415416798357,0.2675427069645663,-0.09637789944862837,2.3467577570463005,1.733393177737798,0.49529930923014176,0.0,-0.4294349540078691,0.6444152431012132,9.908672108624087,1.210460358890644,1.574225122349028,1.014454664914586,1.0,1.0,0.0,-0.0963778994486283,0.7237844940867126,1.0613691610751308,0.30223390275952694,0.2503903494060907,0.9160137167221177,-0.8032486930545184,-1.0,0.0,-0.07135981546175701,-0.01587732363489647,0.0,0.0983756534727407,-0.3796166817471414,0.22697908887229246,-0.007493284320655992,0.0,0.9065784323786464,-0.06725393097841639,0.011639473152224486,0.21402298545602072,0.08789267541037168,-0.04404079630635016,0.30858696404367636,-0.061709579645582435,0.020262187357058235,0.8029962418429584,0.08518698745302859,0.03939787515588089,0.04085965665570936,-0.11710451721309628,31.56873982122832,1.0043909472070003,0.08350925582970446,-0.15500077192554607,0.11175033076898222,49.32465951307918,2.7117398310561036,2.5999999999999996,0.04779999999999964,0.5539338248053881,0.5993103407333337,1755142140000000000,-0.956337098691391,0,20.0,False,2025-08,0.5,-0.21046035889064396
XRPUSDT:15:1755137700000000000:1:1755141000000000000:1,XRPUSDT:15:1755137700000000000:1,XRPUSDT,1,1755141000000000000,1755140040000000000,3.3379,3.3234999999999997,3.3535999999999997,1.0902777777777513,3.3393,1.584962500721156,15:1755137700000000000:1,OBSERVED_OPPOSING_STRUCTURE,3.334,3.3393,3.3537,3.3393,CONTROL_ACCEPTANCE_RETURN,-0.3482142857143107,0.03357507769180207,-0.6842105263158796,-0.6633663366336564,-0.8035714285714679,0.05930773671554946,-0.19736842105264157,-0.8057142857142825,0.29464285714284777,0.07397337139335433,0.01904212348528474,0.2619047619047583,4.857142857142891,-0.0038018314352963527,0.08400247066090143,0.5694444444444418,0.0,0.0,2.93375394321768,-0.6315789473684251,0.2280701754386088,0.5285397880591179,0.7169199709177512,-0.07394794786543984,-0.5155367746756523,1.4981722298790245,-0.05107973879203698,0.7779917392764538,-0.5219266577997449,-0.5808040290591523,1.1514907707414994,-0.2227673995123156,-0.8568479135986516,1.0,0.0,-0.19387755102041804,1.2809338454620645,0.0,2.833213344056216,1.535714285714292,0.316477954311039,2.296076079463028,1.097222222222244,0.6637033043915985,1.0,-0.12500000000002726,1.285714285714317,43.1408969711501,0.27755833333332963,1.0902777777777513,1.4017857142857142,1.0,1.0,0.0,0.316477954311039,1.5267857142857413,1.0249744490078827,0.8214285714285693,0.2128805172729789,1.243046713914437,0.07318110904539192,-0.38888888888890605,1.0,-0.052074301461495026,0.006547239925162387,0.33605103830637384,0.14149693892189397,-0.3036101604380426,0.4700673229441895,0.03248866556606853,0.04464954541172546,0.9353053008174298,-0.034864299002357595,0.02608058553851406,0.2055340484456026,0.2314507765110651,0.07762666293401617,0.2796476147067053,0.03208183311730496,0.021398491021584903,0.7201156267058852,-0.7761002442451986,-0.026389790479468385,0.02769616070615421,0.03161157600939512,-14.102371258424284,0.2949123568107706,-0.00012375492453532637,0.02607382962047116,0.0478995417728832,-6.479669343342209,4.59844662296538,4.0123,-0.07800000000000026,0.7900591537514804,0.7770921100954593,1755144060000000000,-0.9821794952972682,0,51.0,False,2025-08,0.5,0.7224416666666704
ETHUSDT:60:1755129600000000000:1:1755145740000000000:1,ETHUSDT:60:1755129600000000000:1,ETHUSDT,1,1755145740000000000,1755145140000000000,4776.69,4769.99,4788.7699999999995,1.8029850746269038,4783.62,3.584962500721156,60:1755129600000000000:1,OBSERVED_OPPOSING_STRUCTURE,4772.49,4778.0,4788.78,4772.02,CONTROL_ACCEPTANCE_RETURN,-0.5581967213115165,-0.5858986235679731,-0.7854671280276389,-0.6936542669585151,0.29508196721307445,0.009339772207945058,0.09221311475407587,-0.28753993610226936,1.5401639344262494,-0.03855347801250048,0.11674433053743126,0.3360790774299769,2.5483606557376803,0.003596786371450864,0.04211196445744681,0.7079004590480749,0.0,0.0,1.743954480796571,-0.8005657708629416,0.19660537482325102,0.8680356607083491,0.9339827708923243,-0.08785558131676974,-0.7184612547759596,0.7484296541759861,0.25109289927716105,0.5861921601492011,-0.4290732883274811,1.1098069626169222,0.08772740932524131,-0.8147249954038478,1.452436525101008,1.0,1.0,0.03473389355739154,1.670846540562744,0.0,2.3978952727983707,0.4229508196721255,0.2887347332639417,2.287496902769389,2.343023255814048,0.8680356607083491,0.0,-0.5680327868852783,0.5491803278688457,14.026449277637482,0.8549265671642023,1.8029850746269038,0.9901639344262383,1.0,1.0,0.0,0.2887347332639419,1.1754098360656031,1.0188654183679988,-0.220491803278659,-0.14821384468777737,1.0817526748235244,-0.7395148251949133,-1.0,0.0,-0.060307227173080985,-0.01787083946956454,0.3568950856228802,0.06693362193759979,-0.7413911645961034,0.49102035318002263,-0.7866148627105646,-0.07703402088076095,0.9459676462996642,-0.025076958908353847,0.00589407626213309,0.2851516764227047,0.1421838461237877,-0.3102042888356908,0.2631507119352847,-0.2768221227066273,-0.009188356599264015,0.575094914985794,0.26244123769415323,0.03275198115142365,0.039222903715719445,-0.029883131507774066,31.757320508454256,1.3756694780469512,0.16753168488085626,0.060543479483382165,-0.0990969574958826,130.35008249596913,1.1934373508193374,0.6671,2.3532,0.7516771058221992,0.7930209866621982,1755145920000000000,-0.9629877095947307,0,3.0,False,2025-08,0.5,0.14507343283579766
BTCUSDT:5:1755145200000000000:-1:1755147840000000000:1,BTCUSDT:5:1755145200000000000:-1,BTCUSDT,-1,1755147840000000000,1755147000000000000,123154.0,123193.40000000001,123070.20000000001,2.1269035532987255,123152.6,0.0,5:1755145200000000000:-1,OBSERVED_OPPOSING_STRUCTURE,123123.1,123182.8,123182.9,123039.5,CONTROL_ACCEPTANCE_RETURN,-0.7921134555517362,-0.41811521620925524,-1.0,-1.0,0.17917675544790704,0.29688171252854595,0.053347064881553406,-0.4889466840051735,2.100311310965168,0.20108900857759693,0.15494539144636457,0.45254601960315943,5.296437218955579,0.16538228501947752,0.08319568808137129,0.7437045327364298,0.0,0.0,2.023872679045132,-1.0,-0.0,0.41239123972869207,0.40093911993610204,0.05271817313951738,-0.6797140783825057,-0.008119921497407034,0.9106234209821373,0.23885585244066695,-0.3099180800160244,0.25714820743802536,0.9797422169815819,-0.07797145199011832,1.120569093983586,-0.0,-1.0,-0.22870883301881606,1.9459101490553132,0.0,2.70805020110221,0.7097890003459628,0.45616132051512026,2.1539856332694125,1.0123784261714774,0.6581351779460213,1.0,-0.009685230024173099,0.27257004496720805,3.1992464718976836,3.751483248730133,2.1269035532987255,0.5797301971635482,1.0,1.0,0.0,0.4561613205151202,0.96990660671049,0.9257770161837366,0.45728121757182855,0.3957699604388466,1.218778554756628,-0.6621224134844106,-1.0,1.0,-0.01275641695901657,-0.011343732659895519,0.0,0.16327901898202585,-0.6650107105419089,0.8190454859361287,-0.46017191977077354,-0.0,0.7332480845076621,-0.04500937129815765,0.010079865614820402,0.17079653232471992,0.1377374825451662,-0.2596375049841423,0.32333483210414815,-0.0038571117514389465,0.031157414762027696,0.6709311162963427,0.26013740853807255,-0.08097949140417093,0.2755971919155459,0.021284520613000235,39.25335415990716,2.1922442801197852,-0.09451757250161574,0.21968751757157295,-0.018598508993975915,48.27368849362301,-5.699419748546042,-5.689,-2.7098999999999998,0.635116564158635,1.1985704608914334,1755148260000000000,-0.07367682127611026,0,7.0,False,2025-08,0.5,-2.751483248730133
ETHUSDT:5:1755143700000000000:-1:1755147960000000000:1,ETHUSDT:5:1755143700000000000:-1,ETHUSDT,-1,1755147960000000000,1755146100000000000,4770.96,4788.79,4751.6900000000005,1.0807627593942573,4762.18,0.0,5:1755143700000000000:-1,OBSERVED_OPPOSING_STRUCTURE,4760.0,4772.02,4760.0,4751.68,CONTROL_ACCEPTANCE_RETURN,-0.5040169133192497,-0.25425123921739967,-1.0,-0.6121495327102913,-1.5813953488372183,-0.18988128106670402,-0.647955647955649,-0.839613526570061,0.17251585623678606,0.08735896509795707,0.015375339161892654,-0.03935309973045986,-4.948837209302439,0.025245608530890345,-0.09114129080488481,-0.5532154945468268,0.0,0.0,1.5183737294762172,-0.41822429906543696,0.19392523364485434,0.5911190387050858,0.7581977298854071,-0.0501107251020884,0.0035020688492549135,-0.4401823612631972,-0.8360942553953254,-0.17141129885054857,-1.1401314614936866,-0.6975975148432959,0.6060005121516833,-0.8837978339939224,-0.4334846559148972,-1.0,-1.0,0.3679999999999771,2.1972245773362196,0.0,3.4657359027997265,0.8879492600422969,0.37244819325457873,2.6614459084543562,1.836190476190452,0.5879284414770949,1.0,-0.7424947145877278,1.5078224101480087,37.37193353119692,0.3216965787997769,1.0807627593942573,1.6295983086680612,1.0,1.0,1.584962500721156,0.3724481932545788,1.758139534883745,0.635411253241797,0.3822410147991202,0.07381101547534957,0.5176497407499882,-0.26493875581746007,-0.7345245692405976,1.0,-0.03595845506011125,0.002810198442176724,0.30308816831270013,0.15008302643428334,-0.29289071285523055,0.3194412093772411,0.29918807128631986,0.013530201639170224,0.728129202141702,-0.030742960195104016,0.0008972666889505219,0.1473328327159694,0.2597842648882858,-0.315027874661894,0.3179867101100492,-0.11642250535039692,-0.03996128369905318,0.6372880799327801,-1.527922484875792,-0.05658016245992368,-0.04995316487203187,-0.139928116194673,7.430010533191478,0.2021029434486939,-0.029623959461384623,0.05489133954612805,0.03246762555182895,31.58754492901039,-1.8736027503885033,-1.4007,-1.6165,0.4915105886441301,0.47970356362736566,1755148380000000000,0.6429047649984305,1,7.0,False,2025-08,0.5,0.678303421200223
