scenario_id,family,source_family,source_direction,direction,signal_ts_ns,signal_day_utc,signal_hour_utc,submission_ts_ns,reference_entry_price,expected_entry_price,stop_price,target_price,target_reason,liquidity_level,atr_at_signal,quantity,equity_before_entry,planned_loss_budget,loss_per_unit,net_rr_at_submission,fee_rate_per_fill,sac_entry_confirmation,failed_acceptance_trap,favorable_drift_guard_enabled,actual_entry_price,opened_ts_ns,opened_bar_index,actual_exit_price,closed_ts_ns,closed_day_utc,closed_hour_utc,duration_minutes,realized_pnl_after_cost,realized_return,realized_r_multiple,outcome
SLT-1708963320000000000-000024,SAC,SAC,LONG,LONG,1708963500000000000,2024-02-26,16,1708963560000000000,52914.7,52939.5,52865.4,53363.100000000006,ACCEPTED_SESSION_RANGE_PROJECTION,52885.5,92.09499999999971,20.22,100000.0,3000.0,148.36342999999852,2.352252034076066,0.0007,DIRECTIONAL_BODY,False,True,52939.6,1708963560000000000,965,53363.0,1708963740000000000,2024-02-26,16,3.0,7056.5409996,0.007997793712079454,2.3521803331999998,OTHER_EXIT
SLT-1708983480000000000-000031,FAT,SAC,LONG,SHORT,1708983900000000000,2024-02-26,21,1708983900000000000,54624.8,54624.8,54793.6,54351.100000000006,FAILED_ACCEPTANCE_OPPOSITE_BOUNDARY,54694.1,42.2049999999992,13.076,107056.5409996,3211.6962299879997,245.6133943500016,0.8029564939726712,0.0007,DIRECTIONAL_BODY,True,False,54624.700000000004,1708983900000000000,1304,54793.7,1708985400000000000,2024-02-26,22,25.0,-3211.37249888,-0.0030938385016300815,-0.999899202451036,STOP
SLT-1709107380000000000-000089,SAC,SAC,LONG,LONG,1709107680000000000,2024-02-28,8,1709107740000000000,58481.0,58486.4,58407.299999999996,59483.6,ACCEPTED_SESSION_RANGE_PROJECTION,58472.8,131.2850000000013,19.334,103845.16850072,3115.3550550216,161.12558999999854,5.6752065267845575,0.0007,DIRECTIONAL_BODY,False,True,58486.5,1709107740000000000,3368,58407.2,1709107920000000000,2024-02-28,8,3.0,-3115.20215706,-0.0013558684482744378,-0.9999509211762706,STOP
SLT-1709109720000000000-000090,SAC,SAC,LONG,LONG,1709109900000000000,2024-02-28,8,1709109960000000000,58884.8,58896.0,58820.0,59469.7,ACCEPTED_SESSION_RANGE_PROJECTION,58848.3,103.29499999999935,19.053,100729.96634366,3021.8989903098,158.60119999999998,3.0935706035011363,0.0007,DIRECTIONAL_BODY,False,True,58896.1,1709109960000000000,3405,59469.6,1709110620000000000,2024-02-28,8,11.0,9348.24032253,0.009737486862457786,3.0934986088239946,TARGET
SLT-1709141460000000000-000102,SAC,SAC,SHORT,SHORT,1709141700000000000,2024-02-28,17,1709141760000000000,61118.4,61019.6,61488.5,58536.0,ACCEPTED_SESSION_RANGE_PROJECTION,61418.0,705.2249999999997,5.951,110078.20666619,3302.3461999857,554.8781857500006,4.324752966737071,0.0007,DIRECTIONAL_BODY,False,True,61019.5,1709141760000000000,3935,61488.600000000006,1709142300000000000,2024-02-28,17,9.0,-3301.94609217,-0.007687706388941336,-0.9998788413474936,STOP
SLT-1709314380000000000-000177,FAT,SAC,LONG,SHORT,1709314560000000000,2024-03-01,17,1709314560000000000,62050.0,62050.0,62135.00000000001,61773.2,FAILED_ACCEPTANCE_RANGE_EQUILIBRIUM,62056.5,82.7400000000005,18.612,106776.26057402,3203.2878172205997,172.10348179999468,1.1032532463268612,0.0007,DIRECTIONAL_BODY,True,False,62049.9,1709314560000000000,6815,62135.100000000006,1709315100000000000,2024-03-01,17,9.0,-3203.674254,-0.0013730884336639441,-1.0001206375453753,STOP
SLT-1709485260000000000-000261,SAC,SAC,LONG,LONG,1709485440000000000,2024-03-03,17,1709485500000000000,62950.7,62958.8,62921.2,63403.7,ACCEPTED_SESSION_RANGE_PROJECTION,62929.9,86.70499999999956,24.682,103572.58632002,3107.1775896005997,125.88652065000163,2.829899882533586,0.0007,DIRECTIONAL_BODY,False,True,62958.899999999994,1709485500000000000,9664,62921.100000000006,1709485740000000000,2024-03-03,17,4.0,-3107.858712,-0.000600391684098489,-1.000219209356324,STOP
