,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2024-04-07 23:25:10+00:00,100000.00000000,0.00000000,100000.00000000,USDT,BINANCE-001,MARGIN,[],True,{},USDT
2024-04-09 08:30:00+00:00,99796.61567296,1355.89551360,98440.72015936,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1355.89551360', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-09 08:30:00+00:00,99796.61567296,1355.89551360,98440.72015936,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1355.89551360', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-09 08:30:00+00:00,99796.61567296,1355.89551360,98440.72015936,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1355.89551360', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-09 14:01:20+00:00,97763.38091532,0.00000000,97763.38091532,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-09 14:01:20+00:00,97763.38091532,0.00000000,97763.38091532,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-11 11:45:00+00:00,97493.20156476,1801.19567040,95692.00589436,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1801.19567040', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-11 11:45:00+00:00,97493.20156476,1801.19567040,95692.00589436,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1801.19567040', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-11 11:45:00+00:00,97493.20156476,1801.19567040,95692.00589436,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1801.19567040', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-11 11:57:10+00:00,95202.46727500,0.00000000,95202.46727500,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-11 11:57:10+00:00,95202.46727500,0.00000000,95202.46727500,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-13 15:45:00+00:00,94697.98338628,3363.22592480,91334.75746148,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3363.22592480', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-13 15:45:00+00:00,94697.98338628,3363.22592480,91334.75746148,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3363.22592480', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-13 15:45:00+00:00,94697.98338628,3363.22592480,91334.75746148,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3363.22592480', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-13 16:00:00+00:00,94781.86982042,3363.22592480,91418.64389562,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3363.22592480', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",True,{},USDT
2024-04-13 16:00:00+00:00,94781.86982042,3363.22592480,91418.64389562,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '3363.22592480', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-13 17:11:30+00:00,104437.88277422,0.00000000,104437.88277422,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-13 17:11:30+00:00,104437.88277422,0.00000000,104437.88277422,USDT,BINANCE-001,MARGIN,[],False,{},USDT
2024-04-14 08:45:00+00:00,104157.64327424,1868.26333320,102289.37994104,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1868.26333320', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-14 08:45:00+00:00,104157.64327424,1868.26333320,102289.37994104,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1868.26333320', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
2024-04-14 08:45:00+00:00,104157.64327424,1868.26333320,102289.37994104,USDT,BINANCE-001,MARGIN,"[{'type': 'MarginBalance', 'initial': '0.00000000', 'maintenance': '1868.26333320', 'currency': 'USDT', 'instrument_id': 'BTCUSDT-PERP.BINANCE'}]",False,{},USDT
