run_id,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
baseline:long-btc,resolution-0ab2da4896919a8d-down-1645106100000000000,REVERSAL,BUY,1645106520000000000,1645106520000000000,1645106880000000000,42307.2,42127.6616,42699.45,1949.4737123474,-1440.8465,-1562.84310961,121.99660961000001,386.3225971149999,-1949.1657067249998,-0.9998420057575287,64984.26310529998,63035.09739857498,1.3525852893714925,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-35bbcda1130f967c-down-1645666080000000000,REVERSAL,BUY,1645666200000000000,1645666200000000000,1645667520000000000,36679.7,36593.7012,37033.0,1891.0368636744,4739.8728,4551.92878046,187.94401954,553.7531678600001,3998.1756126,2.114276928917875,63035.09739857498,67033.27301117498,2.1142769289179864,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-57f79343cdeff0e6-up-1646528400000000000,REVERSAL,SELL,1646528520000000000,1646528520000000000,1646539320000000000,39571.6,39693.3924,39063.8,2010.8704960085,2913.547,2756.01455374,157.53244626,498.85274649,2257.16180725,1.1224799467346998,67033.27301117498,69290.43481842498,2.476388304286377,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-2c516f398ec72863-down-1647398220000000000,REVERSAL,BUY,1647398460000000000,1647398460000000000,1647399420000000000,40988.7,40765.6066,41391.95,2078.4619216746,-1630.4148,-1737.95767639,107.54287639,340.5524419100001,-2078.5101183,-1.0000231886015796,69290.43481842498,67211.92470012499,1.2006102355435389,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-76d03497522b3484-down-1647470400000000000,REVERSAL,BUY,1647470520000000000,1647470520000000000,1647471000000000000,40925.0,40860.4028,41150.4,2016.239396121,-1034.246,-1269.9351657200002,235.68916572,746.3490247800001,-2016.2841905000005,-1.0000222167958261,67211.92470012499,65195.64050962499,1.3010030651849611,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-75b013c89fed8d2a-down-1647930360000000000,REVERSAL,BUY,1647930780000000000,1647930780000000000,1647931800000000000,42261.6,42110.291,42870.45,1955.7542869305,-1378.9482,-1517.36198939,138.41378939,438.31033306000006,-1955.6723224500001,-0.9999580906041993,65195.64050962499,63239.968187174985,2.539756044723155,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-c417b6f9c84ae073-up-1648608060000000000,REVERSAL,SELL,1648608180000000000,1648608180000000000,1648608660000000000,47200.8,47288.791999999994,46890.6,1897.0964947479283,-1050.896,-1254.00706458,203.11106458,643.18503782,-1897.1921023999998,-1.0000503968313348,63239.968187174985,61342.77608477499,1.5084518809784333,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-4e7a7024737fccee-down-1648776480000000000,REVERSAL,BUY,1648776660000000000,1648776660000000000,1648777080000000000,45203.8,45114.9566,46402.2,1840.1571574724,-1043.5776,-1234.63437677,191.05677677,605.01312643,-1839.6475032,-0.9997230376382091,61342.77608477499,59503.12858157499,7.214699821745317,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-d977f7cc9a1e605a-up-1648906560000000000,REVERSAL,SELL,1648906740000000000,1648906740000000000,1648911720000000000,46838.8,46933.1558,46550.15,1785.01818788715,3128.1354,2935.84044086,192.29495914,566.88756911,2368.9528717499998,1.3271309434409901,59503.12858157499,61872.08145332499,1.3274347815005862,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-91be8d98d503a8cf-up-1649106240000000000,REVERSAL,SELL,1649106360000000000,1649106360000000000,1649106840000000000,46370.0,46473.4666,46047.5,1856.14272106385,-1109.8305,-1289.03145309,179.20095308999998,567.469684785,-1856.501137875,-1.0001930976573528,61872.08145332499,60015.58031544999,1.4626692386396574,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-c229709746c270ca-down-1649254320000000000,REVERSAL,BUY,1649254740000000000,1649254740000000000,1649258340000000000,44081.0,43905.1824,44495.2,1800.254877976,-1308.8310000000001,-1426.7413066200002,117.91030662,373.38263763,-1800.12394425,-0.9999272693396909,60015.58031544999,58215.45637119999,1.4382028205699842,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-2507383d9181708b-up-1649859360000000000,REVERSAL,SELL,1649860140000000000,1649860140000000000,1649862600000000000,40678.1,40949.5196,39962.0,1746.361652175,-1424.8500000000001,-1501.988082,77.138082,244.270593,-1746.258675,-0.9999410333049448,58215.45637119999,56469.19769619999,1.9709575058311368,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-2fd65a6ec66bca6a-up-1650146820000000000,REVERSAL,SELL,1650147300000000000,1650147300000000000,1650153300000000000,40561.5,40694.038,40256.95,1693.9143663925,1605.667,1478.1142843599998,127.55271564,403.91693286000003,1074.1973514999997,0.6341509186132586,56469.19769619999,57543.39504769999,1.2607845739190469,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-0024339598ffbfa5-up-1650536400000000000,REVERSAL,SELL,1650537060000000000,1650537060000000000,1650541080000000000,42150.1,42511.505,41483.4,1725.9486896325,-1468.0067999999999,-1529.90797546,61.901175460000005,196.02038894000003,-1725.9283644,-0.9999882237330564,57543.39504769999,55817.46668329999,1.4214477852017586,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-2c915bbb3eaffdb2-down-1651836720000000000,REVERSAL,BUY,1651836840000000000,1651836840000000000,1651840260000000000,35727.7,35591.808999999994,36274.3,1674.503545933553,4833.037200000001,4712.02694967,121.01025033,356.47101267000005,4355.555937,2.601102844826604,55817.46668329999,60173.022620299984,2.6011028448266713,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-d85aecacc37f92df-up-1652045520000000000,REVERSAL,SELL,1652045700000000000,1652045700000000000,1652046000000000000,34367.9,34456.2918,34027.5,1805.14820605805,-1139.7412,-1299.46427391,159.72307390999998,505.78973404000004,-1805.25400795,-1.0000586111941363,60173.022620299984,58367.76861234998,2.0648779797364827,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-ff92e36bbd599c02-down-1652076660000000000,REVERSAL,BUY,1652076840000000000,1652076840000000000,1652076960000000000,33422.4,33357.765400000004,33617.0,1750.967148175089,-985.9897999999998,-1169.4577146699999,183.46791467,580.98172978,-1750.4394444499999,-0.9996986215728609,58367.76861234998,56617.32916789998,1.258026474480537,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-fd8c7207ff46bc94-up-1652161620000000000,REVERSAL,SELL,1652161800000000000,1652161800000000000,1652163060000000000,31879.1,31985.5984,31383.85,1698.3661618,-1171.5,-1297.952106,126.452106,400.43166899999994,-1698.3837749999998,-1.000010370672942,56617.32916789998,54918.94539289998,2.9003349061543857,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-24a65b4fd32a21b1-up-1652224500000000000,REVERSAL,SELL,1652224680000000000,1652224680000000000,1652226900000000000,31095.2,31253.5102,30677.9,1647.5463001101,675.6594,585.84623745,89.81316255,284.40834810000007,301.4378893499999,0.1829617105934175,54918.94539289998,55220.38328224998,1.80897762069013,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
baseline:long-btc,resolution-3f6f2ce2c7be0db7-up-1652238120000000000,REVERSAL,SELL,1652238540000000000,1652238540000000000,1652244480000000000,31513.5,31691.3642,31076.6,1656.39448744695,3212.5257,3125.11507425,87.41062575000001,257.75812822499995,2867.356946025,1.7310833667676244,55220.38328224998,58087.74022827498,1.7310833667676309,ACCEPTED_BREAKOUT_FAILED_AND_TRAPPED_PARTICIPANTS
