trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,PressureHMLStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-001,O-20240227-060300-001-000-1,O-20240227-070300-001-000-4,BUY,FLAT,0.000,15.042,1709013780000000000,2024-02-27 06:03:00+00:00,1709017380000000000,2024-02-27 07:03:00+00:00,3600000000000,56210.5,56355.9,['1185.25665216 USDT'],0.00259,1001.85014784 USDT,False
