trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,PressureHMLStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-001,BTCUSDT-PERP.BINANCE-PressureHMLStrategy-000,BINANCE-001,T-2b46ef71a2f9d6a0-6489,MARKET,BUY,15.042,GTC,False,False,15.042,TAKER,56210.5,0.0,['591.86283870 USDT'],NO_TRIGGER,FILLED,OTO,OL-20240227-060300-001-000-1,"['O-20240227-060300-001-000-2', 'O-20240227-060300-001-000-3']",,,,,"['scenario=HSP-1709013660000000000-000012', 'family=PHML']",d97a970b-e429-49da-babf-52248398eb0f,2024-02-27 06:03:00+00:00,2024-02-27 06:03:00+00:00
BACKTESTER-001,PressureHMLStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-004,BTCUSDT-PERP.BINANCE-PressureHMLStrategy-000,BINANCE-001,T-bb03f78f64ca4ff9-6715,MARKET,SELL,15.042,GTC,True,False,15.042,TAKER,56355.9,0.0,['593.39381346 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7d481aa3-4baa-4fd5-996d-b49e0487a629,2024-02-27 07:03:00+00:00,2024-02-27 07:03:00+00:00
