plan_id,causal_event_id,symbol,side,observed_time_ns,interaction_time_ns,entry,stop,target,gross_rr,source_level,source_scale,source_id,target_kind,zone_low,zone_high,departure_high,departure_low,family,shock_sigma,shock_pressure,shock_activity,recovery_fraction,response_pressure,response_progress,basis_stress,basis_repair,oi_change,spot_confirmation,peer_response,context_direction,risk_range,cost_r,planned_rr,label_closed,label_net_r,label_win,label_target,label_hold,label_ambiguous,month,forecast,utility
XRPUSDT:WASHOUT:HOUR:1754989380000000000:-1:1754989680000000000:1754990880000000000,XRPUSDT:WASHOUT:HOUR:1754989380000000000:-1:1754989680000000000,XRPUSDT,1,1754990880000000000,1754989680000000000,3.1385,3.1283999999999996,3.1518645660518914,1.3232243615733372,3.1381,3.584962500721156,HOUR:1754989380000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,3.1285,3.1381,3.1519645660518916,3.1285,INVENTORY_WASHOUT_RECLAIM,3.487631025291595,-0.12103920279112734,0.9161644851086219,0.42617451257718963,0.15350691914119166,0.3040434439744978,-0.3872,-0.1076999999999999,17.822574622066156,-63.597263451262705,1.3532820796276297,-1.0,1.9192742400887801,0.3722910891088945,1.3232243615733372,1754992560000000000,-0.9778573644400645,0,0,28.0,False,2025-08,0.7180253996875993,0.0077153496327738436
SOLUSDT:WASHOUT:HOUR:1754996820000000000:-1:1754997120000000000:1754997300000000000,SOLUSDT:WASHOUT:HOUR:1754996820000000000:-1:1754997120000000000,SOLUSDT,1,1754997300000000000,1754997120000000000,173.83,173.59,174.68155803027224,3.54815845946749,173.75,3.584962500721156,HOUR:1754996820000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,173.6,173.75,174.69155803027223,173.6,INVENTORY_WASHOUT_RECLAIM,4.228888810991595,-0.22415111054644404,1.6373532454338722,0.2107079913494432,0.020253762075672758,0.32420937282309203,2.8602,2.3354999999999997,-1.6201637561508164,-55.672081116391325,-2.334281392378355,0.0,0.8645583275282455,0.8685499999999671,3.54815845946749,1754998140000000000,1.529114444312184,1,1,14.0,False,2025-08,0.29495408231157944,-0.008245753893979052
XRPUSDT:WASHOUT:HOUR:1755001320000000000:1:1755001620000000000:1755001740000000000,XRPUSDT:WASHOUT:HOUR:1755001320000000000:1:1755001620000000000,XRPUSDT,-1,1755001740000000000,1755001620000000000,3.1569,3.1646,3.1452808336120524,1.5089826477853339,3.1606,3.584962500721156,HOUR:1755001320000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,3.1645,3.1606,3.1645,3.145180833612052,INVENTORY_WASHOUT_RECLAIM,3.039243150975641,-0.17303845530020653,1.0629672940137862,0.39339171511775556,0.08411580998834448,0.44040377231137134,-0.5068999999999999,-1.3270999999999997,-13.066885413017815,-48.79604105463508,-1.365578364604543,1.0,1.356443618718858,0.49258441558439875,1.5089826477853339,1755001860000000000,-0.9732661041665389,0,0,2.0,False,2025-08,0.5972539371486153,0.0013775131384746071
BTCUSDT:WASHOUT:60:1754985600000000000:1:1755001860000000000:1755002040000000000,BTCUSDT:WASHOUT:60:1754985600000000000:1:1755001860000000000,BTCUSDT,-1,1755002040000000000,1755001860000000000,118985.8,119185.3,118300.36365187712,3.435771168535736,119114.5,3.584962500721156,60:1754985600000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,119185.2,119114.5,119185.2,118300.26365187712,INVENTORY_WASHOUT_RECLAIM,7.200759685414578,-0.21443370562625488,2.617912234545496,0.22532694065845532,0.04274241527027949,1.5249432896863,-0.5208999999999997,0.9569000000000001,-12.295635698453822,-58.61252090722857,-5.04930410477423,-0.0,2.1469737917602196,0.716304060150376,3.435771168535736,1755003060000000000,-0.9664167982448753,0,0,17.0,False,2025-08,0.31153881209977335,-0.005772749134328903
SOLUSDT:WASHOUT:60:1755036000000000000:1:1755045420000000000:1755046860000000000,SOLUSDT:WASHOUT:60:1755036000000000000:1:1755045420000000000,SOLUSDT,-1,1755046860000000000,1755045420000000000,193.59,194.78,192.35790847189952,1.0353710320172145,193.79,3.584962500721156,60:1755036000000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,194.77,193.79,194.77,192.34790847189953,INVENTORY_WASHOUT_RECLAIM,3.6919849724583647,-0.27013195028529696,1.6938700896392151,0.4871822498489225,0.5880074242894573,0.8314357842267036,2.6546999999999996,4.8413,44.53075277439211,-129.36791030719874,0.8032904705473091,-1.0,2.6740772519723333,0.19581680672268945,1.0353710320172145,1755047580000000000,0.7470117991751806,1,1,12.0,False,2025-08,0.34286172691181055,-0.012417089964062274
BTCUSDT:WASHOUT:HOUR:1755052620000000000:1:1755052740000000000:1755054240000000000,BTCUSDT:WASHOUT:HOUR:1755052620000000000:1:1755052740000000000,BTCUSDT,-1,1755054240000000000,1755052740000000000,119468.2,119692.40000000001,119235.73187963422,1.0368783245574036,119497.0,3.584962500721156,HOUR:1755052620000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,119692.3,119497.0,119692.3,119235.63187963421,INVENTORY_WASHOUT_RECLAIM,3.4683908074333343,-0.44939269708941415,0.9523039675728513,0.4907283648801684,-0.282786574961126,0.822703364828327,0.8549000000000007,0.24509999999999987,4.2305825317789925,-38.98977549692262,-0.916111200261759,-0.0,2.157311045549947,0.6400372881355599,1.0368783245574036,1755058020000000000,-0.9685314805602555,0,0,63.0,False,2025-08,0.46660681553192496,-0.011224385741882014
BTCUSDT:WASHOUT:HOUR:1755092280000000000:-1:1755092580000000000:1755092700000000000,BTCUSDT:WASHOUT:HOUR:1755092280000000000:-1:1755092580000000000,BTCUSDT,1,1755092700000000000,1755092580000000000,120315.6,120066.0,120636.25871387322,1.2846903600689359,120165.4,3.584962500721156,HOUR:1755092280000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,120066.1,120165.4,120636.35871387323,120066.1,INVENTORY_WASHOUT_RECLAIM,4.127395391283691,-0.36838296885015753,1.3149824672034618,0.4375207145987935,0.23131485104078756,0.8991100476235748,3.2715,4.8744,5.853143044998177,-48.71365949286499,-1.8457216331526083,-1.0,2.1641067298633008,0.5778403846153711,1.2846903600689359,1755092940000000000,0.5527418295093912,1,1,4.0,False,2025-08,0.3553233053772749,-0.013792597998883736
ETHUSDT:WASHOUT:HOUR:1755092160000000000:-1:1755092460000000000:1755092700000000000,ETHUSDT:WASHOUT:HOUR:1755092160000000000:-1:1755092460000000000,ETHUSDT,1,1755092700000000000,1755092460000000000,4678.87,4663.09,4720.108350605114,2.6133302031124463,4677.9,3.584962500721156,HOUR:1755092160000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,4663.1,4677.9,4720.118350605114,4663.1,INVENTORY_WASHOUT_RECLAIM,4.883725070374951,-0.144715310497033,1.1754176017507807,0.27657762514416284,0.2780626017089883,0.9049535668304006,2.4825000000000004,4.8903,25.363795957229485,-81.20639937466478,-1.8457216331526083,1.0,1.4194997300779537,0.3552076045627433,2.6133302031124463,1755093420000000000,-0.9785894448297773,0,0,12.0,False,2025-08,0.26215827094765765,-0.009318549115241
SOLUSDT:WASHOUT:HOUR:1755092340000000000:-1:1755092640000000000:1755092700000000000,SOLUSDT:WASHOUT:HOUR:1755092340000000000:-1:1755092640000000000,SOLUSDT,1,1755092700000000000,1755092640000000000,201.47,200.60000000000002,203.92012547807954,2.8162361817007002,200.84,3.584962500721156,HOUR:1755092340000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,200.61,200.84,203.93012547807953,200.61,INVENTORY_WASHOUT_RECLAIM,4.449807614150605,-0.284762406525261,1.1483815425952506,0.2590263547802539,0.32524080041385334,0.6559436090606122,1.3365,2.8198,201.25671063155437,-115.28218116698241,-1.0584794261047987,1.0,1.2681576441838476,0.27728965517242143,2.8162361817007002,1755093060000000000,2.022690144136072,1,1,6.0,False,2025-08,0.10935319602838797,-0.02068630323626125
XRPUSDT:WASHOUT:HOUR:1755092220000000000:-1:1755092520000000000:1755092700000000000,XRPUSDT:WASHOUT:HOUR:1755092220000000000:-1:1755092520000000000,XRPUSDT,1,1755092700000000000,1755092520000000000,3.2736,3.2531,3.318538919471831,2.19214241326002,3.27,3.584962500721156,HOUR:1755092220000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,3.2532,3.27,3.318638919471831,3.2532,INVENTORY_WASHOUT_RECLAIM,6.692021480313653,-0.2627696778988899,1.072086648091389,0.31174108870763684,-0.015175219104630787,0.6782047032596842,3.7832,3.6986999999999997,123.11294224176095,-150.51567761685368,-1.0584794261047987,0.0,2.4827136458612458,0.1910253658536568,2.19214241326002,1755094680000000000,-0.9867698360127043,0,0,33.0,False,2025-08,0.259814790828811,-0.009547659510493274
XRPUSDT:WASHOUT:HOUR:1755094380000000000:-1:1755094680000000000:1755094800000000000,XRPUSDT:WASHOUT:HOUR:1755094380000000000:-1:1755094680000000000,XRPUSDT,1,1755094800000000000,1755094680000000000,3.2626,3.243,3.2883935642407085,1.3159981755463508,3.2532,3.584962500721156,HOUR:1755094380000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,3.2431,3.2532,3.2884935642407087,3.2431,INVENTORY_WASHOUT_RECLAIM,3.208529422522081,-0.21778439917375617,1.3950938556838524,0.429576313871216,-0.16192328156320437,1.3049231683951479,2.4006,-0.9373000000000005,20.454689309765683,-102.48028628812466,-0.6943878168158819,0.0,1.8400355468017942,0.1991510204081626,1.3159981755463508,1755096780000000000,-0.9863086771841082,0,0,33.0,False,2025-08,0.4006107754218575,-0.006734462126882831
BTCUSDT:WASHOUT:HOUR:1755232860000000000:-1:1755233160000000000:1755233280000000000,BTCUSDT:WASHOUT:HOUR:1755232860000000000:-1:1755233160000000000,BTCUSDT,1,1755233280000000000,1755233160000000000,118849.9,118771.0,119110.50816494752,3.303018567142495,118819.0,3.584962500721156,HOUR:1755232860000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,118771.1,118819.0,119110.60816494752,118771.1,INVENTORY_WASHOUT_RECLAIM,3.5786805664885093,-0.4862717240137272,1.3439962672712766,0.23210045629438544,0.046001620182849305,0.24693112941304585,0.5916000000000006,1.6796000000000002,5.937703169802688,-27.250484052832036,-1.0674093227431753,0.0,0.8361745111887389,1.807003041825228,3.303018567142495,1755233520000000000,-0.9490696269582711,0,0,4.0,False,2025-08,0.2502700199326368,-0.01756813983281572
SOLUSDT:WASHOUT:HOUR:1755278520000000000:1:1755278820000000000:1755279120000000000,SOLUSDT:WASHOUT:HOUR:1755278520000000000:1:1755278820000000000,SOLUSDT,-1,1755279120000000000,1755278820000000000,185.83,186.84,184.5058012559206,1.3110878654251708,185.91,3.584962500721156,HOUR:1755278520000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,186.83,185.91,186.83,184.4958012559206,INVENTORY_WASHOUT_RECLAIM,3.2243986018581277,-0.4863296236037665,1.195770775432934,0.4284125345095222,0.27242370033870633,0.5225416799488052,2.3369999999999997,4.274000000000001,9.316880450285225,-114.93449062926153,-0.05441751876643896,-0.0,1.5522561669068449,0.22138811881188317,1.3110878654251708,1755282660000000000,0.9390057182670517,1,1,59.0,False,2025-08,0.5983364408706823,0.0043878454083711525
ETHUSDT:WASHOUT:HOUR:1755278520000000000:1:1755278820000000000:1755279240000000000,ETHUSDT:WASHOUT:HOUR:1755278520000000000:1:1755278820000000000,ETHUSDT,-1,1755279240000000000,1755278820000000000,4420.22,4437.01,4393.046397617494,1.6184396892499162,4426.7,3.584962500721156,HOUR:1755278520000000000:1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,4437.0,4426.7,4437.0,4393.036397617494,INVENTORY_WASHOUT_RECLAIM,3.2489620623685056,-0.2698005555821263,0.8915411757596294,0.3816793686287374,0.3413708967797665,0.4809986130282906,1.9206,2.9652000000000003,-10.153656420133217,-72.70418067713891,1.159948865451528,-1.0,1.145527193297131,0.3165180464562246,1.6184396892499162,1755279660000000000,-0.9803950100814643,0,0,7.0,False,2025-08,0.5443740536984812,0.0029837553499008178
XRPUSDT:WASHOUT:HOUR:1755337620000000000:-1:1755337920000000000:1755337980000000000,XRPUSDT:WASHOUT:HOUR:1755337620000000000:-1:1755337920000000000,XRPUSDT,1,1755337980000000000,1755337920000000000,3.1381,3.1308999999999996,3.1501267919945457,1.6703877770200963,3.1329,3.584962500721156,HOUR:1755337620000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,3.131,3.1329,3.150226791994546,3.131,INVENTORY_WASHOUT_RECLAIM,3.3425189856283293,-0.1245677234603711,1.258862778857733,0.3692763723669717,0.14504386610652154,1.5516377088900286,2.5696,0.9154999999999998,7.812703959153566,-68.39645553594842,-1.573887284322473,1.0,1.6674315677625615,0.5224166666666276,1.6703877770200963,1755338400000000000,-0.9721681777988961,0,0,7.0,False,2025-08,0.4269671127060277,-0.006780718296408677
ETHUSDT:WASHOUT:HOUR:1755386220000000000:-1:1755386520000000000:1755386640000000000,ETHUSDT:WASHOUT:HOUR:1755386220000000000:-1:1755386520000000000,ETHUSDT,1,1755386640000000000,1755386520000000000,4416.09,4409.62,4424.799894406214,1.346196971594013,4414.38,3.584962500721156,HOUR:1755386220000000000:-1,PRE_SHOCK_TRANSACTION_VALUE_OR_FIRST_OPPOSING_SWING,4409.63,4414.38,4424.809894406214,4409.63,INVENTORY_WASHOUT_RECLAIM,3.0569753029982354,-0.5327997209832426,1.431344439746416,0.42556290756249576,0.3584483938562268,0.4183884279001716,6.2357999999999985,6.357799999999999,3.6425205208701072,-37.72377495318224,-0.6387858253028218,0.0,1.2829256533239195,0.8184584234930125,1.346196971594013,1755387060000000000,-0.9638234283344972,0,0,7.0,False,2025-08,0.320038561017578,-0.01666643112326264
