run_id,scenario_id,branch,side,signal_observed_ns,opened_ns,closed_ns,entry_reference,stop_price,target_price,planned_loss,gross_realized_pnl,native_net_realized_pnl,native_commissions,extra_composite_cost,net_pnl,realized_r,nav_before,nav_after,net_reward_to_risk_at_signal,reason_code
baseline:week-a,session-acceptance-84ba47f29a5986eb-up-1644240000000000000,REVERSAL,SELL,1644240300000000000,1644240300000000000,1644243780000000000,42724.31,42918.74176,42201.68,2999.98563821436,-2254.6512,-2433.44295252,178.79175252,566.1738829800001,-2999.6168355,-0.9998770651733588,100000.0,97000.3831645,1.7742531658095397,ACCEPTED_SESSION_BREAKOUT_FAILURE_ROTATION_TO_OPPOSITE_LIQUIDITY
baseline:week-a,session-acceptance-58d87747abf58bb9-up-1644748560000000000,REVERSAL,SELL,1644749280000000000,1644749280000000000,1644751560000000000,42486.96,42632.32456,42035.6,2909.81876174878,-2020.9777000000004,-2234.0840818700003,213.10638187,674.8368759050002,-2908.9209577750007,-0.9996914570812514,97000.3831645,94091.462206725,1.8544962647353527,ACCEPTED_SESSION_BREAKOUT_FAILURE_ROTATION_TO_OPPOSITE_LIQUIDITY
baseline:week-b,session-acceptance-c90a62bcad1a97a8-up-1686560940000000000,REVERSAL,SELL,1686561240000000000,1686561240000000000,1686572040000000000,25976.1,26101.4932,25600.0,2999.9223457658,579.9485999999999,409.46482491,170.48377509,539.8652877599999,-130.40046284999988,-0.04346794610668902,100000.0,99869.59953715,2.0517790390599715,ACCEPTED_SESSION_BREAKOUT_FAILURE_ROTATION_TO_OPPOSITE_LIQUIDITY
baseline:week-c,session-acceptance-13a4efa15674f44d-up-1728892920000000000,REVERSAL,SELL,1728893100000000000,1728893100000000000,1728899760000000000,64554.4,64862.0222,62420.0,2999.92632192645,-2280.2388,-2452.92427918,172.68547918,546.83735072,-2999.7616299,-0.9999451013095735,100000.0,97000.2383701,5.03891084561466,ACCEPTED_SESSION_BREAKOUT_FAILURE_ROTATION_TO_OPPOSITE_LIQUIDITY
baseline:week-c,session-acceptance-b4d6f91bf502c100-down-1729161120000000000,REVERSAL,BUY,1729162080000000000,1729162080000000000,1729172160000000000,67065.2,66758.5114,67925.9,2909.6390296154,-2192.2916000000005,-2364.4745253700003,172.18292537000002,545.24593033,-2909.7204557000005,-1.000027984943758,97000.2383701,94090.5179144,1.8657284486652002,ACCEPTED_SESSION_BREAKOUT_FAILURE_ROTATION_TO_OPPOSITE_LIQUIDITY
baseline:week-c,session-acceptance-5e6631cef8f70283-down-1729172160000000000,REVERSAL,BUY,1729172400000000000,1729172400000000000,1729174080000000000,66886.8,66651.2634,67516.7,2822.4827606004,-1980.084,-2182.18590206,202.10190206,639.98935654,-2822.1752586000002,-0.999891052655948,94090.5179144,91268.34265579999,1.5761480605300642,ACCEPTED_SESSION_BREAKOUT_FAILURE_ROTATION_TO_OPPOSITE_LIQUIDITY
baseline:week-c,session-acceptance-d17f26e6facb2526-up-1729179360000000000,REVERSAL,SELL,1729179660000000000,1729179660000000000,1729189020000000000,67457.4,67683.4622,66766.0,2737.8680336873,5781.4868,5568.29316142,213.19363858000003,628.58841452,4939.7047469,1.8042157935009435,91268.34265579999,96208.04740269999,1.8042157935009244,ACCEPTED_SESSION_BREAKOUT_FAILURE_ROTATION_TO_OPPOSITE_LIQUIDITY
baseline:week-c,session-acceptance-de0aa65d6b38d8e9-up-1729258980000000000,REVERSAL,SELL,1729259220000000000,1729259220000000000,1729260000000000000,68032.6,68174.3124,67629.0,2886.1728601905,-1677.0194999999999,-1967.18105907,290.16155906999995,918.8449370550002,-2886.0259961250003,-0.9999491145982538,96208.04740269999,93322.02140657499,1.2377774638087433,ACCEPTED_SESSION_BREAKOUT_FAILURE_ROTATION_TO_OPPOSITE_LIQUIDITY
