client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,position_id,order_side,order_type,last_qty,last_px,currency,commission,liquidity_side,event_id,ts_event,ts_init,info,reconciliation
O-20250304-054500-001-000-16,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-016,BINANCE-001,T-236d9692211a45f0-17380,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,MARKET,8.096,84100.0,USDT,578.74256000 USDT,TAKER,e7cf0056-6915-46b9-b4f6-96a0649e0d02,2025-03-04 05:45:00+00:00,2025-03-04 05:45:00+00:00,{},False
O-20250304-054500-001-000-17,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-017,BINANCE-001,T-5132fba2482dcc57-17452,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,STOP_MARKET,8.096,84354.6,USDT,580.49461536 USDT,TAKER,d0540696-028d-4542-a2f2-dcda100e8c50,2025-03-04 06:04:00+00:00,2025-03-04 06:04:00+00:00,{},False
O-20250304-081500-001-000-19,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-019,BINANCE-001,T-a58afe2c9679a3bc-17948,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,7.756,83244.1,USDT,548.79505366 USDT,TAKER,dba42bd5-36bf-4041-9936-cc38c3e65ca3,2025-03-04 08:15:00+00:00,2025-03-04 08:15:00+00:00,{},False
O-20250304-081500-001-000-21,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-021,BINANCE-001,T-3aa5daee8fc6d1d4-17960,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,7.756,83345.5,USDT,193.92830940 USDT,MAKER,6eda0c0d-5d56-4194-beba-4a91af3b5ab8,2025-03-04 08:18:00+00:00,2025-03-04 08:18:00+00:00,{},False
O-20250305-162000-001-000-22,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-022,BINANCE-001,T-0cbadce81c3a400c-25237,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,5.531,87967.2,USDT,413.56459572 USDT,TAKER,ee83606f-879b-42f7-bf54-5d7dba2f829f,2025-03-05 16:20:00+00:00,2025-03-05 16:20:00+00:00,{},False
O-20250305-162000-001-000-24,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-024,BINANCE-001,T-12a324cf17145a06-25314,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,5.531,88250.4,USDT,146.43388872 USDT,MAKER,157913c9-a6a0-47c1-bbc1-030b067b9299,2025-03-05 16:40:00+00:00,2025-03-05 16:40:00+00:00,{},False
O-20250305-185000-001-000-25,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-025,BINANCE-001,T-72c45b5f03858dc0-25825,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,6.280,89259.8,USDT,476.46881240 USDT,TAKER,0f8297b5-5a92-4e9a-b524-98bb29a1a187,2025-03-05 18:50:00+00:00,2025-03-05 18:50:00+00:00,{},False
O-20250305-185000-001-000-27,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-027,BINANCE-001,T-f6e49b38c016858c-25851,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,6.280,89568.0,USDT,168.74611200 USDT,MAKER,8f635f67-6b92-4790-801e-d0e598c5640e,2025-03-05 18:57:00+00:00,2025-03-05 18:57:00+00:00,{},False
O-20250307-154500-001-000-28,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-028,BINANCE-001,T-8e1945eb24f7a61f-36032,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,4.586,88482.6,USDT,344.91402306 USDT,TAKER,2e9c1de0-e6a9-46b8-a949-17df87f173c9,2025-03-07 15:45:00+00:00,2025-03-07 15:45:00+00:00,{},False
O-20250307-154500-001-000-29,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-029,BINANCE-001,T-a8dd3912a9def5db-36179,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,4.586,87942.2,USDT,342.80748982 USDT,TAKER,eef402d8-9752-4e85-9971-d6048215a438,2025-03-07 16:22:00+00:00,2025-03-07 16:22:00+00:00,{},False
O-20250307-195500-001-000-31,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-031,BINANCE-001,T-cffbae17e9b32d0f-37007,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,6.935,87573.6,USDT,516.22447860 USDT,TAKER,bc724da8-9e5d-4d28-b16c-e66a4fce00ab,2025-03-07 19:55:00+00:00,2025-03-07 19:55:00+00:00,{},False
O-20250307-195500-001-000-33,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-033,BINANCE-001,T-8ac41b381a2aa827-37060,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,6.935,88225.7,USDT,183.55356885 USDT,MAKER,4921a0df-825d-4724-b6f0-d038fb29592e,2025-03-07 20:09:00+00:00,2025-03-07 20:09:00+00:00,{},False
O-20250309-171500-001-000-34,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-034,BINANCE-001,T-68cfb14d3bf47bdb-46775,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,5.056,82747.6,USDT,355.61608576 USDT,TAKER,ca23744a-3cb0-4a05-82a8-564cb184823c,2025-03-09 17:15:00+00:00,2025-03-09 17:15:00+00:00,{},False
O-20250309-171500-001-000-35,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-035,BINANCE-001,T-e07b428a04cf1aee-46802,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,STOP_MARKET,5.056,82257.5,USDT,353.50983200 USDT,TAKER,0a944d11-93c4-4283-a57d-d4b7d14985e9,2025-03-09 17:22:00+00:00,2025-03-09 17:22:00+00:00,{},False
O-20250309-191500-001-000-37,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-037,BINANCE-001,T-c8f60156e3082f11-47244,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,BUY,MARKET,11.480,82413.4,USDT,804.18995720 USDT,TAKER,6077dcb5-d6d5-4958-81fc-b712176799fc,2025-03-09 19:15:00+00:00,2025-03-09 19:15:00+00:00,{},False
O-20250309-191500-001-000-39,BACKTESTER-001,V53RotationStrategy-000,BTCUSDT-PERP.BINANCE,BINANCE-1-039,BINANCE-001,T-4a30dc197d0adb24-47298,BTCUSDT-PERP.BINANCE-V53RotationStrategy-000,SELL,LIMIT,11.480,82751.2,USDT,284.99513280 USDT,MAKER,dca406aa-9d63-4c4b-a017-65377734f67c,2025-03-09 19:29:00+00:00,2025-03-09 19:29:00+00:00,{},False
